Iteration,Model,Feature,RelativeImportance
2,RandomForest,MStage,0.06040762871408694
2,RandomForest,DTT,0.0
2,RandomForest,Surgery,0.2716433385173664
2,RandomForest,Chemotherapy,0.015770374614608132
2,RandomForest,Radiation,0.04845706801997214
2,XGBoost,Age,0.04031937062445853
2,XGBoost,Sex,0.00988082137254445
2,XGBoost,Race,0.008101336954740255
2,XGBoost,Marital,0.004823339342995711
2,XGBoost,Hist,0.0069306235219744215
2,XGBoost,Laterality,0.0036057973729192124
2,XGBoost,Site,0.005525767402655179
2,XGBoost,Grade,0.012877847760425375
2,XGBoost,TumorSize,0.03156243414736947
2,XGBoost,TStage,0.02711372310285902
2,XGBoost,NStage,0.13570910112622625
2,XGBoost,MStage,0.060596127279964385
2,XGBoost,DTT,0.010395935282961555
2,XGBoost,Surgery,0.26223980893956744
2,XGBoost,Chemotherapy,0.011613477253038133
2,XGBoost,Radiation,0.023180125968765446
2,LogisticRegression,Age,0.026389567632912326
2,LogisticRegression,Sex,0.019136294657784245
2,LogisticRegression,Race,0.006996064713598382
2,LogisticRegression,Marital,0.008230664368939348
2,LogisticRegression,Hist,0.029527508423570516
2,LogisticRegression,Laterality,0.004835515316751799
2,LogisticRegression,Site,0.0007201831322819981
2,LogisticRegression,Grade,0.00504128192597525
2,LogisticRegression,TumorSize,0.05715167571182381
2,LogisticRegression,TStage,0.02278865197150124
2,LogisticRegression,NStage,0.12155662439877585
2,LogisticRegression,MStage,0.1491293500347234
2,LogisticRegression,DTT,0.0
2,LogisticRegression,Surgery,0.1434707682810773
2,LogisticRegression,Chemotherapy,0.005504256796728144
2,LogisticRegression,Radiation,0.019959361094678222
3,RandomForest,Age,0.025379755343460198
3,RandomForest,Sex,0.007904288210780975
3,RandomForest,Race,0.0
3,RandomForest,Marital,0.0
3,RandomForest,Hist,0.0070439575211722226
3,RandomForest,Laterality,0.0
3,RandomForest,Site,0.0
3,RandomForest,Grade,0.004946901465250793
3,RandomForest,TumorSize,0.03882242236859788
3,RandomForest,TStage,0.019142357843796146
3,RandomForest,NStage,0.10802527221400725
3,RandomForest,MStage,0.06463234305686241
3,RandomForest,DTT,0.0
3,RandomForest,Surgery,0.2644441457185106
3,RandomForest,Chemotherapy,0.010861674956311334
3,RandomForest,Radiation,0.05205000672133348
3,XGBoost,Age,0.031074552813683168
3,XGBoost,Sex,0.007154981068024517
3,XGBoost,Race,0.0034991513252382173
3,XGBoost,Marital,0.0
3,XGBoost,Hist,0.007833920877399031
3,XGBoost,Laterality,0.0
3,XGBoost,Site,0.0
3,XGBoost,Grade,0.0077816947382163375
3,XGBoost,TumorSize,0.026687557122339747
3,XGBoost,TStage,0.02198720459590007
3,XGBoost,NStage,0.136936936936937
3,XGBoost,MStage,0.060582321451886696
3,XGBoost,DTT,0.0062149105627366166
3,XGBoost,Surgery,0.27423945684815265
3,XGBoost,Chemotherapy,0.006371588980284615
3,XGBoost,Radiation,0.024285154719937255
3,LogisticRegression,Age,0.021680064984174255
3,LogisticRegression,Sex,0.015965939329430717
3,LogisticRegression,Race,0.0072827091678105684
3,LogisticRegression,Marital,0.0028010419876195276
3,LogisticRegression,Hist,0.025545502927089
3,LogisticRegression,Laterality,0.004817792218705584
3,LogisticRegression,Site,0.0008403125962859867
3,LogisticRegression,Grade,0.00302512534662913
3,LogisticRegression,TumorSize,0.0581496316629786
3,LogisticRegression,TStage,0.025209377888574736
3,LogisticRegression,NStage,0.11825999271729075
3,LogisticRegression,MStage,0.15629814290916194
3,LogisticRegression,DTT,0.0
3,LogisticRegression,Surgery,0.13450603624548313
3,LogisticRegression,Chemotherapy,0.0011204167950480128
3,LogisticRegression,Radiation,0.01114814711072541
4,RandomForest,Age,0.027042688815916583
4,RandomForest,Sex,0.014128425177295267
4,RandomForest,Race,0.0
4,RandomForest,Marital,0.0
4,RandomForest,Hist,0.001710863986313188
4,RandomForest,Laterality,0.0
4,RandomForest,Site,0.0
4,RandomForest,Grade,0.007947239162228559
4,RandomForest,TumorSize,0.02301388007395346
4,RandomForest,TStage,0.014569938464085662
4,RandomForest,NStage,0.11291702309666371
4,RandomForest,MStage,0.06192223847236413
4,RandomForest,DTT,0.0
4,RandomForest,Surgery,0.26877121333370124
4,RandomForest,Chemotherapy,0.00894064405750722
4,RandomForest,Radiation,0.051822622037031904
4,XGBoost,Age,0.03973849506473532
4,XGBoost,Sex,0.010152544545571037
4,XGBoost,Race,0.004717343930265436
4,XGBoost,Marital,0.0036918343802075965
4,XGBoost,Hist,0.0056915780028201045
4,XGBoost,Laterality,0.0028714267401615105
4,XGBoost,Site,0.0018971926676066735
4,XGBoost,Grade,0.012152288168183546
4,XGBoost,TumorSize,0.02856044096910644
4,XGBoost,TStage,0.02184335341622875
4,XGBoost,NStage,0.1267017049096269
4,XGBoost,MStage,0.058351493398282224
4,XGBoost,DTT,0.003384181515190262
4,XGBoost,Surgery,0.26991411357518286
4,XGBoost,Chemotherapy,0.006050506345340272
4,XGBoost,Radiation,0.02594539161645943
4,LogisticRegression,Age,0.024851768844506305
4,LogisticRegression,Sex,0.02632698799965975
4,LogisticRegression,Race,0.002893699112031723
4,LogisticRegression,Marital,0.0
4,LogisticRegression,Hist,0.020880024965247292
4,LogisticRegression,Laterality,0.003461091094782904
4,LogisticRegression,Site,0.0
4,LogisticRegression,Grade,0.0039150046809839426
4,LogisticRegression,TumorSize,0.050384408068314034
4,LogisticRegression,TStage,0.017248716275639082
4,LogisticRegression,NStage,0.1103010014468494
4,LogisticRegression,MStage,0.15455757610144946
4,LogisticRegression,DTT,0.0
4,LogisticRegression,Surgery,0.14116712530851933
4,LogisticRegression,Chemotherapy,0.01049675168089895
4,LogisticRegression,Radiation,0.014865669948083745
5,RandomForest,Age,0.026847518426141213
5,RandomForest,Sex,0.011546114396211213
5,RandomForest,Race,0.002129865762408038
5,RandomForest,Marital,0.0
5,RandomForest,Hist,0.0046520752178910016
5,RandomForest,Laterality,0.0021859148614186237
5,RandomForest,Site,0.0
5,RandomForest,Grade,0.008743659445674403
5,RandomForest,TumorSize,0.0380573382282879
5,RandomForest,TStage,0.02539024185186222
5,RandomForest,NStage,0.1043634223579856
5,RandomForest,MStage,0.05621724630776557
5,RandomForest,DTT,0.0
5,RandomForest,Surgery,0.2553596950929013
5,RandomForest,Chemotherapy,0.0035871423366870287
5,RandomForest,Radiation,0.04736148866406981
5,XGBoost,Age,0.032900669490367525
5,XGBoost,Sex,0.009673452657466719
5,XGBoost,Race,0.0054652274900941124
5,XGBoost,Marital,0.0
5,XGBoost,Hist,0.0055745320398960675
5,XGBoost,Laterality,0.0017488727968300371
5,XGBoost,Site,0.0
5,XGBoost,Grade,0.007378057111627172
5,XGBoost,TumorSize,0.030714578494329754
5,XGBoost,TStage,0.024320262330919558
5,XGBoost,NStage,0.13083754611285695
5,XGBoost,MStage,0.0526301407296079
5,XGBoost,DTT,0.0
5,XGBoost,Surgery,0.26582866511818587
5,XGBoost,Chemotherapy,0.0035523978685611415
5,XGBoost,Radiation,0.02612378740265057
5,LogisticRegression,Age,0.031003122030677194
5,LogisticRegression,Sex,0.021012623863173523
5,LogisticRegression,Race,0.008253020225329056
5,LogisticRegression,Marital,0.013139676937695043
5,LogisticRegression,Hist,0.03464096647210512
5,LogisticRegression,Laterality,0.004778064340979919
5,LogisticRegression,Site,0.003203474955884187
5,LogisticRegression,Grade,0.003583548255734939
5,LogisticRegression,TumorSize,0.06406949911768693
5,LogisticRegression,TStage,0.022315732319804483
5,LogisticRegression,NStage,0.10810370571467356
5,LogisticRegression,MStage,0.12879055246368956
5,LogisticRegression,DTT,0.0
5,LogisticRegression,Surgery,0.13128817700556553
5,LogisticRegression,Chemotherapy,0.008633093525179807
5,LogisticRegression,Radiation,0.016560336636351012
6,RandomForest,Age,0.021084779608257654
6,RandomForest,Sex,0.003876310457228323
6,RandomForest,Race,0.0
6,RandomForest,Marital,0.0
6,RandomForest,Hist,0.0005285877896220134
6,RandomForest,Laterality,0.0
6,RandomForest,Site,0.0
6,RandomForest,Grade,0.004698558129973987
6,RandomForest,TumorSize,0.018206912753648743
6,RandomForest,TStage,0.014859190086042338
6,RandomForest,NStage,0.11288285907262204
6,RandomForest,MStage,0.062197163245529125
6,RandomForest,DTT,0.0
6,RandomForest,Surgery,0.2780371773412034
6,RandomForest,Chemotherapy,0.007928816844330971
6,RandomForest,Radiation,0.04234575514638944
6,XGBoost,Age,0.03775452138845588
6,XGBoost,Sex,0.014102278631336654
6,XGBoost,Race,0.00687795343773956
6,XGBoost,Marital,0.005987283208392051
6,XGBoost,Hist,0.006729508399515029
6,XGBoost,Laterality,0.004502832826146015
6,XGBoost,Site,0.0030183824439000604
6,XGBoost,Grade,0.016823770998787572
6,XGBoost,TumorSize,0.02632425344516183
6,XGBoost,TStage,0.026621143521610973
6,XGBoost,NStage,0.12805858630841946
6,XGBoost,MStage,0.06021920383977838
6,XGBoost,DTT,0.0035626809173901954
6,XGBoost,Surgery,0.26294564437517065
6,XGBoost,Chemotherapy,0.007323288552413232
6,XGBoost,Radiation,0.02404809619238459
6,LogisticRegression,Age,0.021461869997361306
6,LogisticRegression,Sex,0.012841938604978485
6,LogisticRegression,Race,0.007271234643914867
6,LogisticRegression,Marital,0.004163368223531987
6,LogisticRegression,Hist,0.01647755592693587
6,LogisticRegression,Laterality,0.002638754507872336
6,LogisticRegression,Site,0.0024628375406808346
6,LogisticRegression,Grade,0.003166505409446842
6,LogisticRegression,TumorSize,0.05312692409182867
6,LogisticRegression,TStage,0.019644061336382808
6,LogisticRegression,NStage,0.11721933913859318
6,LogisticRegression,MStage,0.1512885917846774
6,LogisticRegression,DTT,0.0
6,LogisticRegression,Surgery,0.1419063535344649
6,LogisticRegression,Chemotherapy,0.0004104729234469658
6,LogisticRegression,Radiation,0.013252411528425451
7,RandomForest,Age,0.015822329622278045
7,RandomForest,Sex,0.005580967175858266
7,RandomForest,Race,0.0
7,RandomForest,Marital,0.0
7,RandomForest,Hist,0.0
7,RandomForest,Laterality,0.0
7,RandomForest,Site,0.0
7,RandomForest,Grade,0.0
7,RandomForest,TumorSize,0.02577601334829278
7,RandomForest,TStage,0.006501539081154359
7,RandomForest,NStage,0.10949052098616253
7,RandomForest,MStage,0.059722102356088776
7,RandomForest,DTT,0.0
7,RandomForest,Surgery,0.2998762981502256
7,RandomForest,Chemotherapy,0.0004027502085672352
7,RandomForest,Radiation,0.05229999136963851
7,XGBoost,Age,0.03729192960731547
7,XGBoost,Sex,0.00943014311909116
7,XGBoost,Race,0.0029528730978972116
7,XGBoost,Marital,0.006191508108494186
7,XGBoost,Hist,0.0025718572142976316
7,XGBoost,Laterality,0.001190674636248804
7,XGBoost,Site,0.001190674636248882
7,XGBoost,Grade,0.007144047817493447
7,XGBoost,TumorSize,0.031243302455171002
7,XGBoost,TStage,0.029528730978972666
7,XGBoost,NStage,0.1345938608815756
7,XGBoost,MStage,0.06696354154263809
7,XGBoost,DTT,0.004000666777796212
7,XGBoost,Surgery,0.2734741504536472
7,XGBoost,Chemotherapy,0.014145214678636936
7,XGBoost,Radiation,0.026671111851975345
7,LogisticRegression,Age,0.018228360854032656
7,LogisticRegression,Sex,0.01631550817181926
7,LogisticRegression,Race,0.005513516554614954
7,LogisticRegression,Marital,0.0032631016343639806
7,LogisticRegression,Hist,0.02098511913134004
7,LogisticRegression,Laterality,0.0025317167852824257
7,LogisticRegression,Site,0.0
7,LogisticRegression,Grade,0.0
7,LogisticRegression,TumorSize,0.057104278601367124
7,LogisticRegression,TStage,0.01924104756814566
7,LogisticRegression,NStage,0.11550254578187844
7,LogisticRegression,MStage,0.1590480744887336
7,LogisticRegression,DTT,0.0
7,LogisticRegression,Surgery,0.1496525921966861
7,LogisticRegression,Chemotherapy,0.005907339165658932
7,LogisticRegression,Radiation,0.011589636839292445
8,RandomForest,Age,0.030036909761995627
8,RandomForest,Sex,0.0182766959399262
8,RandomForest,Race,0.0
8,RandomForest,Marital,0.0
8,RandomForest,Hist,0.01048746340842573
8,RandomForest,Laterality,0.005956471935853438
8,RandomForest,Site,0.0011709303805524558
8,RandomForest,Grade,0.01904034618811252
8,RandomForest,TumorSize,0.036044291714394855
8,RandomForest,TStage,0.017411225658648388
8,RandomForest,NStage,0.10854015527555053
8,RandomForest,MStage,0.06373934071528574
8,RandomForest,DTT,0.0
8,RandomForest,Surgery,0.252819142166221
8,RandomForest,Chemotherapy,0.013185694285350658
8,RandomForest,Radiation,0.047651775486827086
8,XGBoost,Age,0.03470474474792692
8,XGBoost,Sex,0.008212573184623671
8,XGBoost,Race,0.0060931994595594535
8,XGBoost,Marital,0.0011126712056585756
8,XGBoost,Hist,0.005563356028293486
8,XGBoost,Laterality,0.0010596868625320224
8,XGBoost,Site,0.0
8,XGBoost,Grade,0.013881897899170785
8,XGBoost,TumorSize,0.01865048878056519
8,XGBoost,TStage,0.016160224653614576
8,XGBoost,NStage,0.13256682650276855
8,XGBoost,MStage,0.0572230905767345
8,XGBoost,DTT,0.00010596868625301992
8,XGBoost,Surgery,0.2796513630222276
8,XGBoost,Chemotherapy,0.009007338331522839
8,XGBoost,Radiation,0.02506159429888457
8,LogisticRegression,Age,0.03374792046264769
8,LogisticRegression,Sex,0.0263540098761521
8,LogisticRegression,Race,0.005809501175103889
8,LogisticRegression,Marital,0.006707333174892515
8,LogisticRegression,Hist,0.025403364229316956
8,LogisticRegression,Laterality,0.00042250917637127056
8,LogisticRegression,Site,0.006496078586706966
8,LogisticRegression,Grade,0.006390451292614105
8,LogisticRegression,TumorSize,0.0574084343394333
8,LogisticRegression,TStage,0.018167894583960655
8,LogisticRegression,NStage,0.11333808656156734
8,LogisticRegression,MStage,0.15030763949404502
8,LogisticRegression,DTT,0.0003168818822785827
8,LogisticRegression,Surgery,0.13367134067443018
8,LogisticRegression,Chemotherapy,0.010615543056325945
8,LogisticRegression,Radiation,0.01515751670231611
9,RandomForest,Age,0.0269273231548051
9,RandomForest,Sex,0.012763551175377563
9,RandomForest,Race,0.0
9,RandomForest,Marital,0.00010770929261911345
9,RandomForest,Hist,0.00872445270215666
9,RandomForest,Laterality,0.002208040498693767
9,RandomForest,Site,0.0017233486819074916
9,RandomForest,Grade,0.007324231898106861
9,RandomForest,TumorSize,0.034305409699221606
9,RandomForest,TStage,0.01362522551633144
9,RandomForest,NStage,0.10447801384064416
9,RandomForest,MStage,0.0658103777903438
9,RandomForest,DTT,0.0
9,RandomForest,Surgery,0.2717505452782943
9,RandomForest,Chemotherapy,0.006408702910843515
9,RandomForest,Radiation,0.04647655976519369
9,XGBoost,Age,0.035456596662616885
9,XGBoost,Sex,0.012050283900721529
9,XGBoost,Race,0.004165530237286441
9,XGBoost,Marital,0.0030249683866009464
9,XGBoost,Hist,0.009372443033894513
9,XGBoost,Laterality,0.0014876893704595072
9,XGBoost,Site,0.0019835858272793157
9,XGBoost,Grade,0.011951104609357582
9,XGBoost,TumorSize,0.03158860429942228
9,XGBoost,TStage,0.026431281148496306
9,XGBoost,NStage,0.12164340085790087
9,XGBoost,MStage,0.06595422875703545
9,XGBoost,DTT,0.0012893307877314536
9,XGBoost,Surgery,0.2661476283751952
9,XGBoost,Chemotherapy,0.013240435397089119
9,XGBoost,Radiation,0.028315687684411513
9,LogisticRegression,Age,0.026921958056753004
9,LogisticRegression,Sex,0.020945177584428473
9,LogisticRegression,Race,0.005659429296802679
9,LogisticRegression,Marital,0.0067172665485413985
9,LogisticRegression,Hist,0.02464760796551447
9,LogisticRegression,Laterality,0.00359664665591187
9,LogisticRegression,Site,0.005500753709041755
9,LogisticRegression,Grade,0.0014280802898472837
9,LogisticRegression,TumorSize,0.057916589532700395
9,LogisticRegression,TStage,0.024859175415862193
9,LogisticRegression,NStage,0.10911591251685947
9,LogisticRegression,MStage,0.15730039933356263
9,LogisticRegression,DTT,0.0
9,LogisticRegression,Surgery,0.14201465104593666
9,LogisticRegression,Chemotherapy,0.008780049189432123
9,LogisticRegression,Radiation,0.01433369476106094
10,RandomForest,Age,0.02842917214869843
10,RandomForest,Sex,0.014601553027371296
10,RandomForest,Race,0.0018574413745064587
10,RandomForest,Marital,0.0
10,RandomForest,Hist,0.012950494027809897
10,RandomForest,Laterality,0.0
10,RandomForest,Site,0.0
10,RandomForest,Grade,0.017387715089131152
10,RandomForest,TumorSize,0.03720042308386846
10,RandomForest,TStage,0.025075458555839304
10,RandomForest,NStage,0.11836029203106055
10,RandomForest,MStage,0.06129556535871828
10,RandomForest,DTT,0.0
10,RandomForest,Surgery,0.24781363671542478
10,RandomForest,Chemotherapy,0.0013414854371435157
10,RandomForest,Radiation,0.05298867476717479
10,XGBoost,Age,0.025667651835876236
10,XGBoost,Sex,0.009106158638868985
10,XGBoost,Race,0.007135820219932397
10,XGBoost,Marital,0.0006390286764119137
10,XGBoost,Hist,0.004473200734883047
10,XGBoost,Laterality,0.0006390286764119137
10,XGBoost,Site,0.0
10,XGBoost,Grade,0.006017520036211635
10,XGBoost,TumorSize,0.025614399446175214
10,XGBoost,TStage,0.021726974998003058
10,XGBoost,NStage,0.1436216950235641
10,XGBoost,MStage,0.06725776819234755
10,XGBoost,DTT,0.0
10,XGBoost,Surgery,0.2713209255265328
10,XGBoost,Chemotherapy,0.005165481800995895
10,XGBoost,Radiation,0.01869158878504673
10,LogisticRegression,Age,0.026417051005649245
10,LogisticRegression,Sex,0.015173430123079474
10,LogisticRegression,Race,0.007914199164915672
10,LogisticRegression,Marital,0.0
10,LogisticRegression,Hist,0.020522337144884474
10,LogisticRegression,Laterality,0.0038752285566139638
10,LogisticRegression,Site,0.003493163769342114
10,LogisticRegression,Grade,0.005894713860764862
10,LogisticRegression,TumorSize,0.05971126818219035
10,LogisticRegression,TStage,0.017629560898398223
10,LogisticRegression,NStage,0.1270638321098162
10,LogisticRegression,MStage,0.15140681712741844
10,LogisticRegression,DTT,0.0
10,LogisticRegression,Surgery,0.14049068034822468
10,LogisticRegression,Chemotherapy,0.0034385830854461994
10,LogisticRegression,Radiation,0.01424555849684803
