Iteration,Model,Feature,RelativeImportance
8,XGBoost,Surgery,0.27018990984078267
8,XGBoost,Chemotherapy,0.017887972376750477
8,XGBoost,Radiation,0.020046038749280654
8,LogisticRegression,Age,0.027856797810101436
8,LogisticRegression,Sex,0.017497718855670624
8,LogisticRegression,Race,0.0066019000590413785
8,LogisticRegression,Marital,0.0042402447533681385
8,LogisticRegression,Hist,0.021040201814180794
8,LogisticRegression,Laterality,0.0008051097632978636
8,LogisticRegression,Site,0.004293918737587865
8,LogisticRegression,Grade,0.011056840749288869
8,LogisticRegression,TumorSize,0.04648167033438891
8,LogisticRegression,TStage,0.018302828618968398
8,LogisticRegression,NStage,0.1104073855402287
8,LogisticRegression,MStage,0.17181042348773537
8,LogisticRegression,DTT,0.002791047179432215
8,LogisticRegression,Surgery,0.14067951264022321
8,LogisticRegression,Chemotherapy,0.009017229348934614
8,LogisticRegression,Radiation,0.006226182169502399
9,RandomForest,Age,0.02190930566492178
9,RandomForest,Sex,0.009078697484830133
9,RandomForest,Race,0.0
9,RandomForest,Marital,0.0037982305803879414
9,RandomForest,Hist,0.014173884848765467
9,RandomForest,Laterality,0.0037519106952613613
9,RandomForest,Site,0.00509518736393518
9,RandomForest,Grade,0.0120894900180646
9,RandomForest,TumorSize,0.03200704062253913
9,RandomForest,TStage,0.014729723470285734
9,RandomForest,NStage,0.12839872157117063
9,RandomForest,MStage,0.047848441335865396
9,RandomForest,DTT,0.0038908703506413318
9,RandomForest,Surgery,0.32011672611051994
9,RandomForest,Chemotherapy,0.009495576450970275
9,RandomForest,Radiation,0.027652971420630848
9,XGBoost,Age,0.025977022101232067
9,XGBoost,Sex,0.011488949384026415
9,XGBoost,Race,0.002122456512711679
9,XGBoost,Marital,0.006413509897107078
9,XGBoost,Hist,0.014718774512065708
9,XGBoost,Laterality,0.0
9,XGBoost,Site,0.002768421538319721
9,XGBoost,Grade,0.01208877405066211
9,XGBoost,TumorSize,0.03977298943385787
9,XGBoost,TStage,0.02597702210123199
9,XGBoost,NStage,0.14155862132607383
9,XGBoost,MStage,0.05015457020255621
9,XGBoost,DTT,0.011719651178886238
9,XGBoost,Surgery,0.27388917085774894
9,XGBoost,Chemotherapy,0.012273335486550121
9,XGBoost,Radiation,0.024454390255156236
9,LogisticRegression,Age,0.015704019164226944
9,LogisticRegression,Sex,0.015171679531541171
9,LogisticRegression,Race,0.005802501996273715
9,LogisticRegression,Marital,0.004045781208411067
9,LogisticRegression,Hist,0.02028214000532343
9,LogisticRegression,Laterality,0.002235826457279798
9,LogisticRegression,Site,0.004045781208411067
9,LogisticRegression,Grade,0.011605003992547255
9,LogisticRegression,TumorSize,0.049294649986691565
9,LogisticRegression,TStage,0.014319936119244115
9,LogisticRegression,NStage,0.11328187383550706
9,LogisticRegression,MStage,0.17758850146393373
9,LogisticRegression,DTT,0.0014905509715198947
9,LogisticRegression,Surgery,0.14234761778014374
9,LogisticRegression,Chemotherapy,0.010593558690444508
9,LogisticRegression,Radiation,0.014586105935587044
10,RandomForest,Age,0.027803297712876634
10,RandomForest,Sex,0.002707799429428254
10,RandomForest,Race,0.0
10,RandomForest,Marital,0.0
10,RandomForest,Hist,0.01373241139209917
10,RandomForest,Laterality,0.0
10,RandomForest,Site,0.005512305981335619
10,RandomForest,Grade,0.014215947004496972
10,RandomForest,TumorSize,0.017842464097480908
10,RandomForest,TStage,0.009719065809196946
10,RandomForest,NStage,0.14017697403413745
10,RandomForest,MStage,0.04603259030027575
10,RandomForest,DTT,0.006237609399932519
10,RandomForest,Surgery,0.321744596489531
10,RandomForest,Chemotherapy,0.008945408829360372
10,RandomForest,Radiation,0.024176780619892778
10,XGBoost,Age,0.027710375618751955
10,XGBoost,Sex,0.008541201591769507
10,XGBoost,Race,0.0004367659904883442
10,XGBoost,Marital,0.004027953023391372
10,XGBoost,Hist,0.012860331942152841
10,XGBoost,Laterality,0.0
10,XGBoost,Site,0.0
10,XGBoost,Grade,0.011550033970688128
10,XGBoost,TumorSize,0.034164806367077624
10,XGBoost,TStage,0.0130059206056489
10,XGBoost,NStage,0.15529457439580696
10,XGBoost,MStage,0.052994273512569204
10,XGBoost,DTT,0.006454430748325831
10,XGBoost,Surgery,0.27957876346695115
10,XGBoost,Chemotherapy,0.01150150441618947
10,XGBoost,Radiation,0.019411821799475832
10,LogisticRegression,Age,0.01824529789390707
10,LogisticRegression,Sex,0.011656718098885105
10,LogisticRegression,Race,0.003941885347449066
10,LogisticRegression,Marital,0.00658857979502206
10,LogisticRegression,Hist,0.019033674963396866
10,LogisticRegression,Laterality,0.0012951908998761641
10,LogisticRegression,Site,0.002984570334497179
10,LogisticRegression,Grade,0.00884108570785011
10,LogisticRegression,TumorSize,0.044881180313098366
10,LogisticRegression,TStage,0.009854713368622757
10,LogisticRegression,NStage,0.1167361189323121
10,LogisticRegression,MStage,0.17929947066111024
10,LogisticRegression,DTT,0.0033787588692421227
10,LogisticRegression,Surgery,0.13424935240454997
10,LogisticRegression,Chemotherapy,0.008109021286181076
10,LogisticRegression,Radiation,0.010305214551188368
