Iteration,Model,Feature,RelativeImportance
7,LogisticRegression,Site,0.001232539030402705
7,LogisticRegression,Grade,0.0013694878115586763
7,LogisticRegression,TumorSize,0.0017803341550261754
7,LogisticRegression,TStage,0.003971514653519643
7,LogisticRegression,NStage,0.008901670775130256
7,LogisticRegression,MStage,0.00766913174472755
7,LogisticRegression,DTT,0.0032867707477404083
7,LogisticRegression,Surgery,0.002602026841961381
7,LogisticRegression,Chemotherapy,0.0
7,LogisticRegression,Radiation,0.0009586414680909696
8,RandomForest,Age,0.08178039951736134
8,RandomForest,Sex,0.0032175894892071313
8,RandomForest,Race,0.0
8,RandomForest,Marital,0.0
8,RandomForest,Hist,0.0
8,RandomForest,Laterality,0.0
8,RandomForest,Site,0.0
8,RandomForest,Grade,0.0
8,RandomForest,TumorSize,0.0
8,RandomForest,TStage,0.0
8,RandomForest,NStage,0.0
8,RandomForest,MStage,0.0
8,RandomForest,DTT,0.0
8,RandomForest,Surgery,0.0
8,RandomForest,Chemotherapy,0.0
8,RandomForest,Radiation,0.0
8,XGBoost,Age,0.07695135400073516
8,XGBoost,Sex,0.009802720254870539
8,XGBoost,Race,0.0
8,XGBoost,Marital,0.003921088101947956
8,XGBoost,Hist,0.005391496140178788
8,XGBoost,Laterality,0.0036760200955763367
8,XGBoost,Site,0.0006126700159292347
8,XGBoost,Grade,0.007842176203896468
8,XGBoost,TumorSize,0.006371768165665823
8,XGBoost,TStage,0.00036760200955742936
8,XGBoost,NStage,0.012621002328145836
8,XGBoost,MStage,0.009802720254870539
8,XGBoost,DTT,0.012375934321774217
8,XGBoost,Surgery,0.008209778213454083
8,XGBoost,Chemotherapy,0.0036760200955761506
8,XGBoost,Radiation,0.002083078054159695
8,LogisticRegression,Age,0.025913163335630825
8,LogisticRegression,Sex,0.007994486560992541
8,LogisticRegression,Race,0.0009648518263269165
8,LogisticRegression,Marital,0.0
8,LogisticRegression,Hist,0.0005513439007583871
8,LogisticRegression,Laterality,0.0
8,LogisticRegression,Site,0.0
8,LogisticRegression,Grade,0.0005513439007583871
8,LogisticRegression,TumorSize,0.0031702274293592117
8,LogisticRegression,TStage,0.0
8,LogisticRegression,NStage,0.009372846312887777
8,LogisticRegression,MStage,0.007029634734665833
8,LogisticRegression,DTT,0.003721571330117599
8,LogisticRegression,Surgery,0.0
8,LogisticRegression,Chemotherapy,0.0
8,LogisticRegression,Radiation,0.0
9,RandomForest,Age,0.08115597783056216
9,RandomForest,Sex,0.011480601741884588
9,RandomForest,Race,0.002243335972552354
9,RandomForest,Marital,0.0007917656373714544
9,RandomForest,Hist,0.0
9,RandomForest,Laterality,0.002243335972552354
9,RandomForest,Site,0.0
9,RandomForest,Grade,0.0014515703351808996
9,RandomForest,TumorSize,0.0
9,RandomForest,TStage,0.0
9,RandomForest,NStage,0.0
9,RandomForest,MStage,0.0
9,RandomForest,DTT,0.0
9,RandomForest,Surgery,0.0
9,RandomForest,Chemotherapy,0.0
9,RandomForest,Radiation,0.0
9,XGBoost,Age,0.0746286976801276
9,XGBoost,Sex,0.0022094022339514594
9,XGBoost,Race,0.0003682337056588556
9,XGBoost,Marital,0.01276543512949602
9,XGBoost,Hist,0.007732907818829272
9,XGBoost,Laterality,0.0029458696452686127
9,XGBoost,Site,0.00036823370565904165
9,XGBoost,Grade,0.005646250153431136
9,XGBoost,TumorSize,0.00368233705658558
9,XGBoost,TStage,0.006382717564748289
9,XGBoost,NStage,0.011415244875414666
9,XGBoost,MStage,0.006873695838959539
9,XGBoost,DTT,0.002086657665398508
9,XGBoost,Surgery,0.010801522032650465
9,XGBoost,Chemotherapy,0.005032527310666749
9,XGBoost,Radiation,0.009328587210016344
9,LogisticRegression,Age,0.028559935639581518
9,LogisticRegression,Sex,0.007776883883078709
9,LogisticRegression,Race,0.0
9,LogisticRegression,Marital,0.0
9,LogisticRegression,Hist,0.0028157683024942815
9,LogisticRegression,Laterality,0.002413515687851922
9,LogisticRegression,Site,0.0004022526146419532
9,LogisticRegression,Grade,0.006704210244033027
9,LogisticRegression,TumorSize,0.0025475998927327087
9,LogisticRegression,TStage,0.0038884419415393546
9,LogisticRegression,NStage,0.009922231161169262
9,LogisticRegression,MStage,0.0041566103513005215
9,LogisticRegression,DTT,0.005229283990345797
9,LogisticRegression,Surgery,0.0063019576293912765
9,LogisticRegression,Chemotherapy,0.0
9,LogisticRegression,Radiation,0.0041566103513005215
10,RandomForest,Age,0.07814819813740066
10,RandomForest,Sex,0.0
10,RandomForest,Race,0.0
10,RandomForest,Marital,0.0
10,RandomForest,Hist,0.0
10,RandomForest,Laterality,0.0
10,RandomForest,Site,0.000674854906194961
10,RandomForest,Grade,0.0
10,RandomForest,TumorSize,0.0
10,RandomForest,TStage,0.0
10,RandomForest,NStage,0.0
10,RandomForest,MStage,0.0
10,RandomForest,DTT,0.0
10,RandomForest,Surgery,0.0
10,RandomForest,Chemotherapy,0.0
10,RandomForest,Radiation,0.0
10,XGBoost,Age,0.06462759150243155
10,XGBoost,Sex,0.0067826977220376596
10,XGBoost,Race,0.0
10,XGBoost,Marital,0.004351164576401759
10,XGBoost,Hist,0.014333248016381158
10,XGBoost,Laterality,0.0019196314307656644
10,XGBoost,Site,0.003583312004095726
10,XGBoost,Grade,0.010238034297415197
10,XGBoost,TumorSize,0.004735090862554969
10,XGBoost,TStage,0.0
10,XGBoost,NStage,0.0042231891476839575
10,XGBoost,MStage,0.00025595085743579686
10,XGBoost,DTT,0.004095213718966156
10,XGBoost,Surgery,0.0038392628615307473
10,XGBoost,Chemotherapy,0.003583312004095726
10,XGBoost,Radiation,0.0
10,LogisticRegression,Age,0.02444816987985484
10,LogisticRegression,Sex,0.00349259569712209
10,LogisticRegression,Race,0.0012573344509638255
10,LogisticRegression,Marital,0.0
10,LogisticRegression,Hist,0.0
10,LogisticRegression,Laterality,0.0002794076557695978
10,LogisticRegression,Site,0.0
10,LogisticRegression,Grade,0.004610226320201117
10,LogisticRegression,TumorSize,0.005727856943280143
10,LogisticRegression,TStage,0.0
10,LogisticRegression,NStage,0.004749930148085915
10,LogisticRegression,MStage,0.0
10,LogisticRegression,DTT,0.001955853590388455
10,LogisticRegression,Surgery,0.0
10,LogisticRegression,Chemotherapy,0.0
10,LogisticRegression,Radiation,0.0
