Iteration,Model,Feature,RelativeImportance
4,LogisticRegression,Grade,0.015914886133825624
4,LogisticRegression,TumorSize,0.031917699815352245
4,LogisticRegression,TStage,0.017145871801635404
4,LogisticRegression,NStage,0.06823177701573918
4,LogisticRegression,MStage,0.033940033412468075
4,LogisticRegression,DTT,0.006682493625252668
4,LogisticRegression,Surgery,0.03561065681878131
4,LogisticRegression,Chemotherapy,0.0
4,LogisticRegression,Radiation,0.015651103490723607
5,RandomForest,Age,0.1183053557154273
5,RandomForest,Sex,0.007815969446665027
5,RandomForest,Race,0.0028421707078784895
5,RandomForest,Marital,0.006306066258104923
5,RandomForest,Hist,0.017141842081890304
5,RandomForest,Laterality,0.0028421707078783473
5,RandomForest,Site,0.0
5,RandomForest,Grade,0.02451372235544911
5,RandomForest,TumorSize,0.0029309885424995638
5,RandomForest,TStage,0.014210853539390883
5,RandomForest,NStage,0.041922017941202636
5,RandomForest,MStage,0.012612132516209563
5,RandomForest,DTT,0.017053024247269087
5,RandomForest,Surgery,0.03756994404476418
5,RandomForest,Chemotherapy,0.015987210231814777
5,RandomForest,Radiation,0.03694821920241595
5,XGBoost,Age,0.116347430305329
5,XGBoost,Sex,0.006163474303053036
5,XGBoost,Race,0.0
5,XGBoost,Marital,0.0
5,XGBoost,Hist,0.008913332069030817
5,XGBoost,Laterality,0.0
5,XGBoost,Site,0.00426702067134441
5,XGBoost,Grade,0.030438080788924394
5,XGBoost,TumorSize,0.005025602124027799
5,XGBoost,TStage,0.004835956760857028
5,XGBoost,NStage,0.049118149061255334
5,XGBoost,MStage,0.019249004361843257
5,XGBoost,DTT,0.006163474303053036
5,XGBoost,Surgery,0.05196282950881843
5,XGBoost,Chemotherapy,0.0
5,XGBoost,Radiation,0.013180352740375227
5,LogisticRegression,Age,0.07859662877303014
5,LogisticRegression,Sex,0.022148177185417384
5,LogisticRegression,Race,0.0008820070560562234
5,LogisticRegression,Marital,0.0015680125441001622
5,LogisticRegression,Hist,0.015582124656997052
5,LogisticRegression,Laterality,0.00392003136025072
5,LogisticRegression,Site,0.0
5,LogisticRegression,Grade,0.017444139553116425
5,LogisticRegression,TumorSize,0.022932183457467625
5,LogisticRegression,TStage,0.007938063504507582
5,LogisticRegression,NStage,0.055958447667581256
5,LogisticRegression,MStage,0.020972167777342104
5,LogisticRegression,DTT,0.0021560172481378016
5,LogisticRegression,Surgery,0.029498235985887643
5,LogisticRegression,Chemotherapy,0.0
5,LogisticRegression,Radiation,0.013132105056840352
6,RandomForest,Age,0.12710863697705818
6,RandomForest,Sex,0.011386639676113156
6,RandomForest,Race,0.005735492577597682
6,RandomForest,Marital,0.007338056680161691
6,RandomForest,Hist,0.01771255060728725
6,RandomForest,Laterality,0.009278002699055213
6,RandomForest,Site,0.0
6,RandomForest,Grade,0.03702766531713892
6,RandomForest,TumorSize,0.0029520917678812534
6,RandomForest,TStage,0.011555330634277711
6,RandomForest,NStage,0.04622132253711192
6,RandomForest,MStage,0.022267206477732785
6,RandomForest,DTT,0.011302294197030811
6,RandomForest,Surgery,0.037196356275303606
6,RandomForest,Chemotherapy,0.008856275303643761
6,RandomForest,Radiation,0.035340755735492564
6,XGBoost,Age,0.1212145235452673
6,XGBoost,Sex,0.03091802758839389
6,XGBoost,Race,0.0009513239257966158
6,XGBoost,Marital,0.011098779134295121
6,XGBoost,Hist,0.01799587759632157
6,XGBoost,Laterality,0.00039638496908208206
6,XGBoost,Site,0.005707943554780457
6,XGBoost,Grade,0.03385127635960041
6,XGBoost,TumorSize,0.010226732202314796
6,XGBoost,TStage,0.018550816553036233
6,XGBoost,NStage,0.06358014904074831
6,XGBoost,MStage,0.02077057237989513
6,XGBoost,DTT,0.006262882511495118
6,XGBoost,Surgery,0.05795148247978439
6,XGBoost,Chemotherapy,0.004043126684636221
6,XGBoost,Radiation,0.024338037101633105
6,LogisticRegression,Age,0.0867908552074514
6,LogisticRegression,Sex,0.04267569856054169
6,LogisticRegression,Race,0.004995766299745753
6,LogisticRegression,Marital,0.0017781541066889317
6,LogisticRegression,Hist,0.022099915325994614
6,LogisticRegression,Laterality,0.0026248941574931657
6,LogisticRegression,Site,0.001524132091447675
6,LogisticRegression,Grade,0.01786621507197263
6,LogisticRegression,TumorSize,0.022438611346316608
6,LogisticRegression,TStage,0.02480948348856892
6,LogisticRegression,NStage,0.0650296359017781
6,LogisticRegression,MStage,0.035309060118543484
6,LogisticRegression,DTT,0.0023708721422520448
6,LogisticRegression,Surgery,0.044030482641828975
6,LogisticRegression,Chemotherapy,0.0
6,LogisticRegression,Radiation,0.014563928873835345
7,RandomForest,Age,0.11770770684766746
7,RandomForest,Sex,0.013059541197697054
7,RandomForest,Race,0.005326918120113111
7,RandomForest,Marital,0.010997508377008242
7,RandomForest,Hist,0.017956869146833705
7,RandomForest,Laterality,0.002233868889079754
7,RandomForest,Site,0.0
7,RandomForest,Grade,0.03471088581493234
7,RandomForest,TumorSize,0.0
7,RandomForest,TStage,0.01168485265057118
7,RandomForest,NStage,0.038749033422115255
7,RandomForest,MStage,0.019245639659764457
7,RandomForest,DTT,0.014176475642237
7,RandomForest,Surgery,0.03840536128533365
7,RandomForest,Chemotherapy,0.017011770770684564
7,RandomForest,Radiation,0.038663115387919854
7,XGBoost,Age,0.1068428421421071
7,XGBoost,Sex,0.00385019250962556
7,XGBoost,Race,0.0
7,XGBoost,Marital,0.0
7,XGBoost,Hist,0.014525726286314251
7,XGBoost,Laterality,0.0007000350017499999
7,XGBoost,Site,0.0026251312565628506
7,XGBoost,Grade,0.0415645782289114
7,XGBoost,TumorSize,0.007000350017500981
7,XGBoost,TStage,0.012075603780188971
7,XGBoost,NStage,0.058102905145257434
7,XGBoost,MStage,0.02222611130556537
7,XGBoost,DTT,0.0
7,XGBoost,Surgery,0.06580329016450813
7,XGBoost,Chemotherapy,0.005862793139657056
7,XGBoost,Radiation,0.0273013650682535
7,LogisticRegression,Age,0.0776255707762558
7,LogisticRegression,Sex,0.021162627327010696
7,LogisticRegression,Race,0.008166491043203382
7,LogisticRegression,Marital,0.00807867931155601
7,LogisticRegression,Hist,0.021338250790305584
7,LogisticRegression,Laterality,0.0
7,LogisticRegression,Site,0.0
7,LogisticRegression,Grade,0.026431331225851777
7,LogisticRegression,TumorSize,0.026958201615735866
7,LogisticRegression,TStage,0.011327713382507943
7,LogisticRegression,NStage,0.06498068141903757
7,LogisticRegression,MStage,0.03319283456269762
7,LogisticRegression,DTT,0.004127151387425237
7,LogisticRegression,Surgery,0.04601334738321033
7,LogisticRegression,Chemotherapy,0.0
7,LogisticRegression,Radiation,0.016859852476290717
8,RandomForest,Age,0.11926229508196681
8,RandomForest,Sex,0.009426229508197041
8,RandomForest,Race,0.006475409836065884
8,RandomForest,Marital,0.01319672131147557
8,RandomForest,Hist,0.02508196721311498
8,RandomForest,Laterality,0.005000000000000304
8,RandomForest,Site,0.002622950819672579
8,RandomForest,Grade,0.022704918032786996
8,RandomForest,TumorSize,0.0010655737704922232
8,RandomForest,TStage,0.010901639344262621
8,RandomForest,NStage,0.042049180327868946
8,RandomForest,MStage,0.02032786885245927
8,RandomForest,DTT,0.025901639344262612
8,RandomForest,Surgery,0.04442622950819668
8,RandomForest,Chemotherapy,0.022704918032787125
8,RandomForest,Radiation,0.0372950819672131
8,XGBoost,Age,0.1172453992838702
8,XGBoost,Sex,0.010575401781997035
8,XGBoost,Race,0.0069947539345493834
8,XGBoost,Marital,0.0014988758431180682
8,XGBoost,Hist,0.019651927720876136
8,XGBoost,Laterality,0.0010825214422519381
8,XGBoost,Site,0.00666167041385648
8,XGBoost,Grade,0.03647264551586325
8,XGBoost,TumorSize,0.009992505620784721
8,XGBoost,TStage,0.019901740361395946
8,XGBoost,NStage,0.05745690731951047
8,XGBoost,MStage,0.025064534932134494
8,XGBoost,DTT,0.0
8,XGBoost,Surgery,0.06203680572903657
8,XGBoost,Chemotherapy,0.0001665417603467189
8,XGBoost,Radiation,0.024231826130402364
8,LogisticRegression,Age,0.08568496664956385
8,LogisticRegression,Sex,0.025654181631605724
8,LogisticRegression,Race,0.0060714896528131865
8,LogisticRegression,Marital,0.0038481272447407353
8,LogisticRegression,Hist,0.025825209509149814
8,LogisticRegression,Laterality,0.0021378484693002713
8,LogisticRegression,Site,0.0
8,LogisticRegression,Grade,0.016846245938087822
8,LogisticRegression,TumorSize,0.030613990080383027
8,LogisticRegression,TStage,0.02112194287668864
8,LogisticRegression,NStage,0.062339661364802484
8,LogisticRegression,MStage,0.037027535488284524
8,LogisticRegression,DTT,0.004361210877372724
8,LogisticRegression,Surgery,0.04480930391653818
8,LogisticRegression,Chemotherapy,0.0
8,LogisticRegression,Radiation,0.016504190182999645
9,RandomForest,Age,0.11390256323204884
9,RandomForest,Sex,0.0242743167543712
9,RandomForest,Race,0.0022916313019863007
9,RandomForest,Marital,0.0
9,RandomForest,Hist,0.02087930741809555
9,RandomForest,Laterality,0.0001697504668138303
9,RandomForest,Site,0.0
9,RandomForest,Grade,0.03437446952979125
9,RandomForest,TumorSize,0.009421150908164996
9,RandomForest,TStage,0.005941266338482564
9,RandomForest,NStage,0.04702087930741807
9,RandomForest,MStage,0.02478356815481256
9,RandomForest,DTT,0.002291631301986165
9,RandomForest,Surgery,0.042352741470039236
9,RandomForest,Chemotherapy,0.02130368358512985
9,RandomForest,Radiation,0.03844848073332209
9,XGBoost,Age,0.11066170522569134
9,XGBoost,Sex,0.015127002103219777
9,XGBoost,Race,2.5926159419898803e-16
9,XGBoost,Marital,0.009545381006309797
9,XGBoost,Hist,0.020465944022003177
9,XGBoost,Laterality,0.00024267917812671253
9,XGBoost,Site,0.002831257078142819
9,XGBoost,Grade,0.04101278110338149
9,XGBoost,TumorSize,0.01545057434072163
9,XGBoost,TStage,0.017958259181362467
9,XGBoost,NStage,0.06204497654101271
9,XGBoost,MStage,0.025723992881410914
9,XGBoost,DTT,0.0
9,XGBoost,Surgery,0.06406730302540051
9,XGBoost,Chemotherapy,0.009302701828183473
9,XGBoost,Radiation,0.02176023297201123
9,LogisticRegression,Age,0.07835276967930029
9,LogisticRegression,Sex,0.026603498542274083
9,LogisticRegression,Race,0.0
9,LogisticRegression,Marital,0.0017310495626824008
9,LogisticRegression,Hist,0.021228134110787326
9,LogisticRegression,Laterality,0.0
9,LogisticRegression,Site,0.0
9,LogisticRegression,Grade,0.0174016034985424
9,LogisticRegression,TumorSize,0.019861516034985496
9,LogisticRegression,TStage,0.014577259475218735
9,LogisticRegression,NStage,0.07315962099125366
9,LogisticRegression,MStage,0.03589650145772591
9,LogisticRegression,DTT,0.002551020408163238
9,LogisticRegression,Surgery,0.037263119533527594
9,LogisticRegression,Chemotherapy,0.0
9,LogisticRegression,Radiation,0.013848396501457748
10,RandomForest,Age,0.12020460358056258
10,RandomForest,Sex,0.02116588764441313
10,RandomForest,Race,0.0
10,RandomForest,Marital,0.003880412734809146
10,RandomForest,Hist,0.021695034835523458
10,RandomForest,Laterality,0.007672634271099739
10,RandomForest,Site,0.0
10,RandomForest,Grade,0.022929711614780805
10,RandomForest,TumorSize,0.0
10,RandomForest,TStage,0.0055560455066585536
10,RandomForest,NStage,0.04241996648734467
10,RandomForest,MStage,0.019931210865155778
10,RandomForest,DTT,0.010318370226651398
10,RandomForest,Surgery,0.03695211217920452
10,RandomForest,Chemotherapy,0.018784725284416704
10,RandomForest,Radiation,0.03201340506217471
10,XGBoost,Age,0.10845696085826842
10,XGBoost,Sex,0.016930684770765213
10,XGBoost,Race,0.005112731539686333
10,XGBoost,Marital,0.006872852233676996
10,XGBoost,Hist,0.022965384293018226
10,XGBoost,Laterality,0.0016763054228479694
10,XGBoost,Site,0.000586706897996843
10,XGBoost,Grade,0.02623417986757174
10,XGBoost,TumorSize,0.01609253205934123
10,XGBoost,TStage,0.016260162601625945
10,XGBoost,NStage,0.0594250272399633
10,XGBoost,MStage,0.024138798089011777
10,XGBoost,DTT,0.0
10,XGBoost,Surgery,0.0656273573045009
10,XGBoost,Chemotherapy,0.00033526108456956695
10,XGBoost,Radiation,0.024390243902439053
10,LogisticRegression,Age,0.08037542662116051
10,LogisticRegression,Sex,0.03575085324232066
10,LogisticRegression,Race,0.0
10,LogisticRegression,Marital,0.011433447098975875
10,LogisticRegression,Hist,0.02047781569965853
10,LogisticRegression,Laterality,0.0
10,LogisticRegression,Site,0.0
10,LogisticRegression,Grade,0.019368600682593783
10,LogisticRegression,TumorSize,0.026365187713310406
10,LogisticRegression,TStage,0.01885665529010217
10,LogisticRegression,NStage,0.06407849829351529
10,LogisticRegression,MStage,0.03813993174061416
10,LogisticRegression,DTT,0.0015358361774742838
10,LogisticRegression,Surgery,0.047866894197952155
10,LogisticRegression,Chemotherapy,0.0
10,LogisticRegression,Radiation,0.019965870307167056
