Iteration,Model,Feature,RelativeImportance
3,XGBoost,Hist,0.005247813411078667
3,XGBoost,Laterality,0.0
3,XGBoost,Site,0.0
3,XGBoost,Grade,0.024101068999028256
3,XGBoost,TumorSize,0.02908973113054746
3,XGBoost,TStage,0.017946226109491512
3,XGBoost,NStage,0.12115322319403946
3,XGBoost,MStage,0.03997408487204404
3,XGBoost,DTT,0.009977324263038618
3,XGBoost,Surgery,0.1539358600583089
3,XGBoost,Chemotherapy,0.005247813411078774
3,XGBoost,Radiation,0.02850664075153885
3,LogisticRegression,Age,0.0399865591397848
3,LogisticRegression,Sex,0.039919354838709495
3,LogisticRegression,Race,0.0
3,LogisticRegression,Marital,0.00033602150537607084
3,LogisticRegression,Hist,0.010483870967741782
3,LogisticRegression,Laterality,0.0
3,LogisticRegression,Site,0.0
3,LogisticRegression,Grade,0.012298387096773958
3,LogisticRegression,TumorSize,0.03514784946236544
3,LogisticRegression,TStage,0.032661290322580465
3,LogisticRegression,NStage,0.13145161290322604
3,LogisticRegression,MStage,0.08387096774193549
3,LogisticRegression,DTT,0.004301075268816933
3,LogisticRegression,Surgery,0.09979838709677423
3,LogisticRegression,Chemotherapy,0.0
3,LogisticRegression,Radiation,0.012298387096773958
4,RandomForest,Age,0.06370784039973541
4,RandomForest,Sex,0.013153060474685679
4,RandomForest,Race,0.0
4,RandomForest,Marital,0.0
4,RandomForest,Hist,0.009919905944595494
4,RandomForest,Laterality,0.0
4,RandomForest,Site,0.0031596737453156083
4,RandomForest,Grade,0.03365419942684979
4,RandomForest,TumorSize,0.010875156146667645
4,RandomForest,TStage,0.01690058049819959
4,RandomForest,NStage,0.07348078477478139
4,RandomForest,MStage,0.04474979792784188
4,RandomForest,DTT,0.0
4,RandomForest,Surgery,0.1171283709310016
4,RandomForest,Chemotherapy,0.015430964802704191
4,RandomForest,Radiation,0.05393489602468931
4,XGBoost,Age,0.08305052186719598
4,XGBoost,Sex,0.028238458090542557
4,XGBoost,Race,0.0015367868348596827
4,XGBoost,Marital,0.006275212909009574
4,XGBoost,Hist,0.011141704552731254
4,XGBoost,Laterality,0.0
4,XGBoost,Site,0.0015367868348596827
4,XGBoost,Grade,0.025549081129538454
4,XGBoost,TumorSize,0.025036818851252033
4,XGBoost,TStage,0.016840622398668355
4,XGBoost,NStage,0.10392520970736997
4,XGBoost,MStage,0.035794326695268025
4,XGBoost,DTT,0.005955048985080469
4,XGBoost,Surgery,0.14945251969008105
4,XGBoost,Chemotherapy,0.005442786706794048
4,XGBoost,Radiation,0.0262534417621824
4,LogisticRegression,Age,0.045397837538120454
4,LogisticRegression,Sex,0.04553645688938173
4,LogisticRegression,Race,0.0
4,LogisticRegression,Marital,0.006653728860549166
4,LogisticRegression,Hist,0.015248128638757921
4,LogisticRegression,Laterality,0.0
4,LogisticRegression,Site,0.0
4,LogisticRegression,Grade,0.004643748267258254
4,LogisticRegression,TumorSize,0.03063487662877746
4,LogisticRegression,TStage,0.032021070141391716
4,LogisticRegression,NStage,0.11560853895203756
4,LogisticRegression,MStage,0.07298308843914618
4,LogisticRegression,DTT,0.00443581924036611
4,LogisticRegression,Surgery,0.10077626836706405
4,LogisticRegression,Chemotherapy,0.0
4,LogisticRegression,Radiation,0.013030219018575092
5,RandomForest,Age,0.054089405247364754
5,RandomForest,Sex,0.012079710702469644
5,RandomForest,Race,0.0013849349849964713
5,RandomForest,Marital,0.003770100792490436
5,RandomForest,Hist,0.0
5,RandomForest,Laterality,0.0
5,RandomForest,Site,0.0
5,RandomForest,Grade,0.015849811494960335
5,RandomForest,TumorSize,0.013003000692467416
5,RandomForest,TStage,0.020004616449949872
5,RandomForest,NStage,0.0812495191197969
5,RandomForest,MStage,0.03723936292990693
5,RandomForest,DTT,0.0
5,RandomForest,Surgery,0.11356466876971609
5,RandomForest,Chemotherapy,0.015542048164961074
5,RandomForest,Radiation,0.0627067784873431
5,XGBoost,Age,0.09159736874767276
5,XGBoost,Sex,0.028918952463696326
5,XGBoost,Race,0.004157875139630361
5,XGBoost,Marital,0.002420255678292348
5,XGBoost,Hist,0.011232468660791918
5,XGBoost,Laterality,0.0
5,XGBoost,Site,0.0030408340573417265
5,XGBoost,Grade,0.031463323817798386
5,XGBoost,TumorSize,0.02271316867320347
5,XGBoost,TStage,0.014211244880228483
5,XGBoost,NStage,0.10636713416904545
5,XGBoost,MStage,0.033635348144470695
5,XGBoost,DTT,0.011604815688221566
5,XGBoost,Surgery,0.14353977907409685
5,XGBoost,Chemotherapy,0.0013032145960037134
5,XGBoost,Radiation,0.034442100037234746
5,LogisticRegression,Age,0.06074607596656921
5,LogisticRegression,Sex,0.0415166134402392
5,LogisticRegression,Race,0.0
5,LogisticRegression,Marital,0.007338452130189455
5,LogisticRegression,Hist,0.02446150710063189
5,LogisticRegression,Laterality,0.0
5,LogisticRegression,Site,0.0
5,LogisticRegression,Grade,0.012638445335326457
5,LogisticRegression,TumorSize,0.02398586668478614
5,LogisticRegression,TStage,0.028062784534891604
5,LogisticRegression,NStage,0.10987293606033836
5,LogisticRegression,MStage,0.06971529523680105
5,LogisticRegression,DTT,0.01026024325609817
5,LogisticRegression,Surgery,0.09200244615071013
5,LogisticRegression,Chemotherapy,0.0004756404158453005
5,LogisticRegression,Radiation,0.015967928246245683
6,RandomForest,Age,0.06595825426944961
6,RandomForest,Sex,0.01624288425047417
6,RandomForest,Race,0.0
6,RandomForest,Marital,0.0
6,RandomForest,Hist,0.006527514231498707
6,RandomForest,Laterality,0.0
6,RandomForest,Site,0.0
6,RandomForest,Grade,0.015939278937381163
6,RandomForest,TumorSize,0.016394686907020613
6,RandomForest,TStage,0.024667931688804323
6,RandomForest,NStage,0.07628083491461096
6,RandomForest,MStage,0.042125237191650775
6,RandomForest,DTT,0.0
6,RandomForest,Surgery,0.11666034155597722
6,RandomForest,Chemotherapy,0.0
6,RandomForest,Radiation,0.05738140417457289
6,XGBoost,Age,0.08119658119658132
6,XGBoost,Sex,0.028056484578223535
6,XGBoost,Race,0.001796110491762447
6,XGBoost,Marital,0.00619348445435387
6,XGBoost,Hist,0.009599900904248558
6,XGBoost,Laterality,0.0
6,XGBoost,Site,0.0032206119162638733
6,XGBoost,Grade,0.028304223956397923
6,XGBoost,TumorSize,0.03418803418803403
6,XGBoost,TStage,0.01981915025393283
6,XGBoost,NStage,0.10733308559395525
6,XGBoost,MStage,0.03728477641521107
6,XGBoost,DTT,0.006069614765266727
6,XGBoost,Surgery,0.14065403195837992
6,XGBoost,Chemotherapy,0.0032825467608074447
6,XGBoost,Radiation,0.03455964325529526
6,LogisticRegression,Age,0.0412760598852667
6,LogisticRegression,Sex,0.03728837274380872
6,LogisticRegression,Race,0.0
6,LogisticRegression,Marital,0.0065761858122290705
6,LogisticRegression,Hist,0.019518679166083713
6,LogisticRegression,Laterality,0.0
6,LogisticRegression,Site,0.0
6,LogisticRegression,Grade,0.008395130824122271
6,LogisticRegression,TumorSize,0.03197145655519812
6,LogisticRegression,TStage,0.02966279557856457
6,LogisticRegression,NStage,0.11543304883167749
6,LogisticRegression,MStage,0.07009934238141877
6,LogisticRegression,DTT,0.005526794459213757
6,LogisticRegression,Surgery,0.09948230026584567
6,LogisticRegression,Chemotherapy,0.0
6,LogisticRegression,Radiation,0.01693018049531274
7,RandomForest,Age,0.059246498389633716
7,RandomForest,Sex,0.0132574339000825
7,RandomForest,Race,0.001198412103962111
7,RandomForest,Marital,0.0
7,RandomForest,Hist,0.0039697400943747236
7,RandomForest,Laterality,0.0
7,RandomForest,Site,0.0
7,RandomForest,Grade,0.017002471724964312
7,RandomForest,TumorSize,0.00831398397123796
7,RandomForest,TStage,0.017077372481461992
7,RandomForest,NStage,0.0784210920530297
7,RandomForest,MStage,0.0476368811324994
7,RandomForest,DTT,0.0
7,RandomForest,Surgery,0.12059021796120131
7,RandomForest,Chemotherapy,0.010261403640176607
7,RandomForest,Radiation,0.0686090929518388
7,XGBoost,Age,0.07057875821043497
7,XGBoost,Sex,0.022679390259015997
7,XGBoost,Race,0.0017350353203618278
7,XGBoost,Marital,0.004709381583839291
7,XGBoost,Hist,0.011587557318131096
7,XGBoost,Laterality,0.0
7,XGBoost,Site,0.003346139546412133
7,XGBoost,Grade,0.018465733052422797
7,XGBoost,TumorSize,0.03494856859586073
7,XGBoost,TStage,0.02100632048580998
7,XGBoost,NStage,0.1086875697112405
7,XGBoost,MStage,0.04442929731069522
7,XGBoost,DTT,0.014995662411699244
7,XGBoost,Surgery,0.14425579377865902
7,XGBoost,Chemotherapy,0.0067542446399801795
7,XGBoost,Radiation,0.03315156772834309
7,LogisticRegression,Age,0.03781368167755229
7,LogisticRegression,Sex,0.02921966311447217
7,LogisticRegression,Race,0.0
7,LogisticRegression,Marital,0.007356479889996295
7,LogisticRegression,Hist,0.0222069439669988
7,LogisticRegression,Laterality,0.0
7,LogisticRegression,Site,0.0
7,LogisticRegression,Grade,0.010794087315228362
7,LogisticRegression,TumorSize,0.034788587143348156
7,LogisticRegression,TStage,0.03520110003437598
7,LogisticRegression,NStage,0.11240976280508784
7,LogisticRegression,MStage,0.08174630457201795
7,LogisticRegression,DTT,0.001443795118597276
7,LogisticRegression,Surgery,0.10175317978686839
7,LogisticRegression,Chemotherapy,0.0006875214850463003
7,LogisticRegression,Radiation,0.01567548985905793
8,RandomForest,Age,0.052967359050445126
8,RandomForest,Sex,0.007492581602374184
8,RandomForest,Race,0.0
8,RandomForest,Marital,0.0
8,RandomForest,Hist,0.003709198813056754
8,RandomForest,Laterality,0.0
8,RandomForest,Site,0.0
8,RandomForest,Grade,0.02181008902077171
8,RandomForest,TumorSize,0.01231454005934755
8,RandomForest,TStage,0.016394658753709393
8,RandomForest,NStage,0.0833827893175075
8,RandomForest,MStage,0.0437685459940655
8,RandomForest,DTT,0.0
8,RandomForest,Surgery,0.12396142433234403
8,RandomForest,Chemotherapy,0.016543026706231725
8,RandomForest,Radiation,0.06854599406528196
8,XGBoost,Age,0.07743479021999185
8,XGBoost,Sex,0.02952675497461648
8,XGBoost,Race,0.002859310264340391
8,XGBoost,Marital,0.0055435607165784185
8,XGBoost,Hist,0.01832292700005852
8,XGBoost,Laterality,0.0
8,XGBoost,Site,0.0014004784968199614
8,XGBoost,Grade,0.021649063430005434
8,XGBoost,TumorSize,0.034078310089280514
8,XGBoost,TStage,0.025617085837661334
8,XGBoost,NStage,0.10929567602264097
8,XGBoost,MStage,0.04236447452879734
8,XGBoost,DTT,0.006827332671996485
8,XGBoost,Surgery,0.15031802532531927
8,XGBoost,Chemotherapy,0.0070607457547996995
8,XGBoost,Radiation,0.035770554939604446
8,LogisticRegression,Age,0.04517039725751152
8,LogisticRegression,Sex,0.04059958324931086
8,LogisticRegression,Race,0.0
8,LogisticRegression,Marital,0.010687638636821865
8,LogisticRegression,Hist,0.016468374000134376
8,LogisticRegression,Laterality,0.0
8,LogisticRegression,Site,0.0
8,LogisticRegression,Grade,0.0
8,LogisticRegression,TumorSize,0.02722323049001805
8,LogisticRegression,TStage,0.03649929421254275
8,LogisticRegression,NStage,0.11460643947032335
8,LogisticRegression,MStage,0.08415675203334012
8,LogisticRegression,DTT,0.0
8,LogisticRegression,Surgery,0.10869126840088722
8,LogisticRegression,Chemotherapy,0.0
8,LogisticRegression,Radiation,0.018350473885864083
9,RandomForest,Age,0.0665871299679368
9,RandomForest,Sex,0.006263515024979201
9,RandomForest,Race,0.0
9,RandomForest,Marital,0.0
9,RandomForest,Hist,0.005741555439564472
9,RandomForest,Laterality,0.0
9,RandomForest,Site,0.002460666616956115
9,RandomForest,Grade,0.01588248452762657
9,RandomForest,TumorSize,0.0038774140630821585
9,RandomForest,TStage,0.021996868242487377
9,RandomForest,NStage,0.08232048318544473
9,RandomForest,MStage,0.04436656476027134
9,RandomForest,DTT,0.0
9,RandomForest,Surgery,0.12437551263887871
9,RandomForest,Chemotherapy,0.008649615986876245
9,RandomForest,Radiation,0.06554321079710673
9,XGBoost,Age,0.08586865633241138
9,XGBoost,Sex,0.012478291631825997
9,XGBoost,Race,0.0026371647263134963
9,XGBoost,Marital,0.0018653116356851147
9,XGBoost,Hist,0.008811989451340973
9,XGBoost,Laterality,0.0
9,XGBoost,Site,0.0023155592718849334
9,XGBoost,Grade,0.024377693445680707
9,XGBoost,TumorSize,0.020582749083424424
9,XGBoost,TStage,0.022641023991766745
9,XGBoost,NStage,0.11121116614137787
9,XGBoost,MStage,0.03486203126005002
9,XGBoost,DTT,0.00926223708754079
9,XGBoost,Surgery,0.15244098539911266
9,XGBoost,Chemotherapy,0.0021869170901136774
9,XGBoost,Radiation,0.032353508715507774
9,LogisticRegression,Age,0.04853681003330273
9,LogisticRegression,Sex,0.01976900729823593
9,LogisticRegression,Race,0.0
9,LogisticRegression,Marital,0.003259406221214703
9,LogisticRegression,Hist,0.01289591157089208
9,LogisticRegression,Laterality,0.0
9,LogisticRegression,Site,0.0
9,LogisticRegression,Grade,0.005597675901651176
9,LogisticRegression,TumorSize,0.029830652589810946
9,LogisticRegression,TStage,0.03719974491603492
9,LogisticRegression,NStage,0.12279458655140643
9,LogisticRegression,MStage,0.07227379012258202
9,LogisticRegression,DTT,0.0005668532558635533
9,LogisticRegression,Surgery,0.10961524835258274
9,LogisticRegression,Chemotherapy,0.0
9,LogisticRegression,Radiation,0.013179338198823914
10,RandomForest,Age,0.060837942268353665
10,RandomForest,Sex,0.011894840518221265
10,RandomForest,Race,0.003257822562315453
10,RandomForest,Marital,0.0
10,RandomForest,Hist,0.0
10,RandomForest,Laterality,0.0
10,RandomForest,Site,0.0
10,RandomForest,Grade,0.025153420713690488
10,RandomForest,TumorSize,0.015076899765133874
10,RandomForest,TStage,0.01757708917342238
10,RandomForest,NStage,0.06924767027805144
10,RandomForest,MStage,0.04379119630275007
10,RandomForest,DTT,0.0
10,RandomForest,Surgery,0.11841806197439199
10,RandomForest,Chemotherapy,0.014016213349496296
10,RandomForest,Radiation,0.05992878248352153
10,XGBoost,Age,0.07625747011952193
10,XGBoost,Sex,0.027328187250996082
10,XGBoost,Race,0.002116533864541963
10,XGBoost,Marital,0.0
10,XGBoost,Hist,0.014940239043824858
10,XGBoost,Laterality,0.0
10,XGBoost,Site,0.003735059760956291
10,XGBoost,Grade,0.03710159362549802
10,XGBoost,TumorSize,0.024713645418326793
10,XGBoost,TStage,0.01437998007968146
10,XGBoost,NStage,0.1062001992031871
10,XGBoost,MStage,0.038159860557769154
10,XGBoost,DTT,0.01027141434262957
10,XGBoost,Surgery,0.14243027888446197
10,XGBoost,Chemotherapy,0.005042330677290885
10,XGBoost,Radiation,0.03654133466135472
10,LogisticRegression,Age,0.05152484816822305
10,LogisticRegression,Sex,0.047867824724090624
10,LogisticRegression,Race,0.0
10,LogisticRegression,Marital,0.011493502252987793
10,LogisticRegression,Hist,0.027362371840919567
10,LogisticRegression,Laterality,0.0
10,LogisticRegression,Site,0.0
10,LogisticRegression,Grade,0.019003461111474024
10,LogisticRegression,TumorSize,0.031345915235420914
10,LogisticRegression,TStage,0.029517403513354752
10,LogisticRegression,NStage,0.10807810357212824
10,LogisticRegression,MStage,0.07431594070397705
10,LogisticRegression,DTT,0.004244759354796758
10,LogisticRegression,Surgery,0.09508260954744331
10,LogisticRegression,Chemotherapy,0.00039182394044274133
10,LogisticRegression,Radiation,0.016391301508522273
