Iteration,Model,Feature,RelativeImportance
3,RandomForest,DTT,0.04942402633022477
3,RandomForest,Surgery,0.18431157432803058
3,RandomForest,Chemotherapy,0.05600658255622593
3,RandomForest,Radiation,0.022106417992320403
3,XGBoost,Age,0.021438217420661924
3,XGBoost,Sex,0.011647535449021008
3,XGBoost,Race,0.0037699752419537522
3,XGBoost,Marital,0.0
3,XGBoost,Hist,0.012829169480081051
3,XGBoost,Laterality,0.001125365743866933
3,XGBoost,Site,0.004276389826693836
3,XGBoost,Grade,0.018624803060994954
3,XGBoost,TumorSize,0.032297996848976024
3,XGBoost,TStage,0.018174656763448257
3,XGBoost,NStage,0.03848750844024315
3,XGBoost,MStage,0.15963313076749913
3,XGBoost,DTT,0.044226873733963584
3,XGBoost,Surgery,0.13875759621877093
3,XGBoost,Chemotherapy,0.0649336034211119
3,XGBoost,Radiation,0.01980643709205518
3,LogisticRegression,Age,0.004150766552855417
3,LogisticRegression,Sex,0.014728526477873784
3,LogisticRegression,Race,0.0008703220191472433
3,LogisticRegression,Marital,0.0029457052955748435
3,LogisticRegression,Hist,0.0050210885720026605
3,LogisticRegression,Laterality,0.0008703220191471351
3,LogisticRegression,Site,0.0008703220191471351
3,LogisticRegression,Grade,0.002075383276427817
3,LogisticRegression,TumorSize,0.025373234250518902
3,LogisticRegression,TStage,0.01787507531632867
3,LogisticRegression,NStage,0.04565843208140851
3,LogisticRegression,MStage,0.20740443194751268
3,LogisticRegression,DTT,0.022561424650197566
3,LogisticRegression,Surgery,0.10631318203119759
3,LogisticRegression,Chemotherapy,0.054294704425252666
3,LogisticRegression,Radiation,0.001205061257280682
4,RandomForest,Age,0.01334642939681058
4,RandomForest,Sex,0.0121331176334642
4,RandomForest,Race,0.004275479547030181
4,RandomForest,Marital,0.004448809798936861
4,RandomForest,Hist,0.014386410908250285
4,RandomForest,Laterality,0.0005777675063554425
4,RandomForest,Site,0.00687543332562972
4,RandomForest,Grade,0.012826438641090638
4,RandomForest,TumorSize,0.01363531314998835
4,RandomForest,TStage,0.013808643401895028
4,RandomForest,NStage,0.039288190432169995
4,RandomForest,MStage,0.14109082505199924
4,RandomForest,DTT,0.042234804714582706
4,RandomForest,Surgery,0.17870348971573877
4,RandomForest,Chemotherapy,0.056621215622833176
4,RandomForest,Radiation,0.024786226022648437
4,XGBoost,Age,0.019765213224724614
4,XGBoost,Sex,0.01359607091518937
4,XGBoost,Race,0.009343555342597096
4,XGBoost,Marital,0.003953042644944787
4,XGBoost,Hist,0.013775754671777725
4,XGBoost,Laterality,0.0
4,XGBoost,Site,0.004492093914710144
4,XGBoost,Grade,0.01599185433636809
4,XGBoost,TumorSize,0.025994250119789283
4,XGBoost,TStage,0.01227839003354098
4,XGBoost,NStage,0.03665548634403458
4,XGBoost,MStage,0.143567321514135
4,XGBoost,DTT,0.04276473406804021
4,XGBoost,Surgery,0.13673933876377567
4,XGBoost,Chemotherapy,0.06726161954959264
4,XGBoost,Radiation,0.017429324389075223
4,LogisticRegression,Age,0.005813108559802449
4,LogisticRegression,Sex,0.018383955820374935
4,LogisticRegression,Race,0.007557041127743267
4,LogisticRegression,Marital,0.005449789274814745
4,LogisticRegression,Hist,0.007847696555733384
4,LogisticRegression,Laterality,0.0
4,LogisticRegression,Site,0.0
4,LogisticRegression,Grade,0.0016712687109433468
4,LogisticRegression,TumorSize,0.015477401540473886
4,LogisticRegression,TStage,0.008792326696701085
4,LogisticRegression,NStage,0.027248946374073605
4,LogisticRegression,MStage,0.2031681441650922
4,LogisticRegression,DTT,0.016058712396454
4,LogisticRegression,Surgery,0.09315506467083272
4,LogisticRegression,Chemotherapy,0.059947682022961725
4,LogisticRegression,Radiation,0.0
5,RandomForest,Age,0.010684273709483943
5,RandomForest,Sex,0.007563025210084197
5,RandomForest,Race,0.007382953181272527
5,RandomForest,Marital,0.008103241296518817
5,RandomForest,Hist,0.013805522208883593
5,RandomForest,Laterality,0.0008403361344539722
5,RandomForest,Site,0.007803121248499465
5,RandomForest,Grade,0.012484993997599182
5,RandomForest,TumorSize,0.021728691476590546
5,RandomForest,TStage,0.008043217286914733
5,RandomForest,NStage,0.02304921968787525
5,RandomForest,MStage,0.1521008403361343
5,RandomForest,DTT,0.04255702280912372
5,RandomForest,Surgery,0.17533013205282105
5,RandomForest,Chemotherapy,0.050960384153661296
5,RandomForest,Radiation,0.020228091236494657
5,XGBoost,Age,0.013363998010939933
5,XGBoost,Sex,0.00870213823968182
5,XGBoost,Race,0.007645450024863375
5,XGBoost,Marital,0.0
5,XGBoost,Hist,0.013488314271506915
5,XGBoost,Laterality,0.0016161113873695628
5,XGBoost,Site,0.002734957732471498
5,XGBoost,Grade,0.016347588264545094
5,XGBoost,TumorSize,0.02293635007458982
5,XGBoost,TStage,0.01466931874689214
5,XGBoost,NStage,0.03978120338140235
5,XGBoost,MStage,0.14986325211337623
5,XGBoost,DTT,0.03984336151168573
5,XGBoost,Surgery,0.13419940328194913
5,XGBoost,Chemotherapy,0.06079065141720525
5,XGBoost,Radiation,0.02113376429636999
5,LogisticRegression,Age,0.0065438034188033106
5,LogisticRegression,Sex,0.023237179487179373
5,LogisticRegression,Race,0.006677350427350319
5,LogisticRegression,Marital,0.003338675213675105
5,LogisticRegression,Hist,0.017427884615384557
5,LogisticRegression,Laterality,0.0
5,LogisticRegression,Site,0.004139957264957048
5,LogisticRegression,Grade,0.003338675213675213
5,LogisticRegression,TumorSize,0.029981303418803253
5,LogisticRegression,TStage,0.01575854700854679
5,LogisticRegression,NStage,0.04126602564102553
5,LogisticRegression,MStage,0.19731570512820557
5,LogisticRegression,DTT,0.02597489316239289
5,LogisticRegression,Surgery,0.08794070512820516
5,LogisticRegression,Chemotherapy,0.05054754273504257
5,LogisticRegression,Radiation,0.0
6,RandomForest,Age,0.00599473359852095
6,RandomForest,Sex,0.015855229984873185
6,RandomForest,Race,0.0035296095019329145
6,RandomForest,Marital,0.004706146002577341
6,RandomForest,Hist,0.010028573029301463
6,RandomForest,Laterality,0.0056025547649728984
6,RandomForest,Site,0.003473583954283232
6,RandomForest,Grade,0.018376379629110904
6,RandomForest,TumorSize,0.024147011037032852
6,RandomForest,TStage,0.012605748221188956
6,RandomForest,NStage,0.03406353297103486
6,RandomForest,MStage,0.1456664238892933
6,RandomForest,DTT,0.04571684688217821
6,RandomForest,Surgery,0.18331559190991084
6,RandomForest,Chemotherapy,0.050030814051207316
6,RandomForest,Radiation,0.02868508039666096
6,XGBoost,Age,0.018168142104958884
6,XGBoost,Sex,0.013365735115431588
6,XGBoost,Race,0.00873690910142942
6,XGBoost,Marital,0.00046288260140040405
6,XGBoost,Hist,0.01394433836718186
6,XGBoost,Laterality,0.0
6,XGBoost,Site,0.004975987965052518
6,XGBoost,Grade,0.01805242145460883
6,XGBoost,TumorSize,0.030839553318289775
6,XGBoost,TStage,0.017010935601458343
6,XGBoost,NStage,0.04553607591274666
6,XGBoost,MStage,0.1520569345599718
6,XGBoost,DTT,0.0406179482728694
6,XGBoost,Surgery,0.13157437944801229
6,XGBoost,Chemotherapy,0.0633570560666551
6,XGBoost,Radiation,0.019730370884684573
6,LogisticRegression,Age,0.0029051670471049846
6,LogisticRegression,Sex,0.014318323303589788
6,LogisticRegression,Race,0.003596873486891939
6,LogisticRegression,Marital,0.007262917617762853
6,LogisticRegression,Hist,0.00802379470152856
6,LogisticRegression,Laterality,0.0
6,LogisticRegression,Site,0.0004841945078507002
6,LogisticRegression,Grade,0.0
6,LogisticRegression,TumorSize,0.020266998685757598
6,LogisticRegression,TStage,0.012450715916164956
6,LogisticRegression,NStage,0.046344331465725835
6,LogisticRegression,MStage,0.2060593484125341
6,LogisticRegression,DTT,0.01750017292660989
6,LogisticRegression,Surgery,0.09787646122985423
6,LogisticRegression,Chemotherapy,0.05893338866984829
6,LogisticRegression,Radiation,0.0
7,RandomForest,Age,0.02103448275862069
7,RandomForest,Sex,0.015057471264367817
7,RandomForest,Race,0.004885057471264228
7,RandomForest,Marital,0.00637931034482754
7,RandomForest,Hist,0.013160919540229745
7,RandomForest,Laterality,0.0024137931034480895
7,RandomForest,Site,0.0022988505747125504
7,RandomForest,Grade,0.020402298850574575
7,RandomForest,TumorSize,0.028965517241379215
7,RandomForest,TStage,0.011666666666666527
7,RandomForest,NStage,0.031321839080459726
7,RandomForest,MStage,0.14045977011494262
7,RandomForest,DTT,0.04252873563218372
7,RandomForest,Surgery,0.16793103448275892
7,RandomForest,Chemotherapy,0.05183908045977002
7,RandomForest,Radiation,0.020919540229884962
7,XGBoost,Age,0.013769580596260536
7,XGBoost,Sex,0.011811520970186812
7,XGBoost,Race,0.007453259221829208
7,XGBoost,Marital,0.001831733198584991
7,XGBoost,Hist,0.010421930267811975
7,XGBoost,Laterality,6.316321374416204e-05
7,XGBoost,Site,0.000821121778676048
7,XGBoost,Grade,0.018380495199595608
7,XGBoost,TumorSize,0.02545477513895882
7,XGBoost,TStage,0.012948458817584588
7,XGBoost,NStage,0.034360788276907535
7,XGBoost,MStage,0.15336028297119758
7,XGBoost,DTT,0.042698332491157155
7,XGBoost,Surgery,0.13137948458817597
7,XGBoost,Chemotherapy,0.06278423446184943
7,XGBoost,Radiation,0.01225366346639707
7,LogisticRegression,Age,0.004181431608788035
7,LogisticRegression,Sex,0.02175761871013448
7,LogisticRegression,Race,0.004890148830616411
7,LogisticRegression,Marital,0.0043940467753365246
7,LogisticRegression,Hist,0.006803685329553392
7,LogisticRegression,Laterality,0.0
7,LogisticRegression,Site,0.003047484053862336
7,LogisticRegression,Grade,0.0006378454996454692
7,LogisticRegression,TumorSize,0.021686746987951686
7,LogisticRegression,TStage,0.004961020552799317
7,LogisticRegression,NStage,0.04131821403260081
7,LogisticRegression,MStage,0.19624379872430933
7,LogisticRegression,DTT,0.01885187810063784
7,LogisticRegression,Surgery,0.09114103472714395
7,LogisticRegression,Chemotherapy,0.06371367824238122
7,LogisticRegression,Radiation,0.0
8,RandomForest,Age,0.005043988269794798
8,RandomForest,Sex,0.005513196480938586
8,RandomForest,Race,0.002991202346041092
8,RandomForest,Marital,0.004809384164222951
8,RandomForest,Hist,0.004809384164222951
8,RandomForest,Laterality,0.00492668621700897
8,RandomForest,Site,0.0015249266862171931
8,RandomForest,Grade,0.020117302052785994
8,RandomForest,TumorSize,0.021290322580645133
8,RandomForest,TStage,0.010674486803519024
8,RandomForest,NStage,0.037829912023460414
8,RandomForest,MStage,0.14973607038123146
8,RandomForest,DTT,0.04017595307917879
8,RandomForest,Surgery,0.1977712609970674
8,RandomForest,Chemotherapy,0.04217008797653958
8,RandomForest,Radiation,0.023284457478005924
8,XGBoost,Age,0.012854221443178469
8,XGBoost,Sex,0.011744084136722097
8,XGBoost,Race,0.009874379199532409
8,XGBoost,Marital,0.0
8,XGBoost,Hist,0.01817119485831152
8,XGBoost,Laterality,0.0003505696757229546
8,XGBoost,Site,0.00397312299152789
8,XGBoost,Grade,0.022085889570552283
8,XGBoost,TumorSize,0.02623429739994165
8,XGBoost,TStage,0.01688577271399358
8,XGBoost,NStage,0.042418930762489135
8,XGBoost,MStage,0.15144609991235752
8,XGBoost,DTT,0.04639205375401693
8,XGBoost,Surgery,0.14274028629856841
8,XGBoost,Chemotherapy,0.050891031259129436
8,XGBoost,Radiation,0.01822962313759865
8,LogisticRegression,Age,0.0060613876708793405
8,LogisticRegression,Sex,0.01908692287851412
8,LogisticRegression,Race,0.004965179262316069
8,LogisticRegression,Marital,0.003997936548877896
8,LogisticRegression,Hist,0.014121743616197942
8,LogisticRegression,Laterality,0.0005803456280627791
8,LogisticRegression,Site,0.0023213825122515336
8,LogisticRegression,Grade,0.0023213825122516377
8,LogisticRegression,TumorSize,0.02721176167139532
8,LogisticRegression,TStage,0.02121485684807816
8,LogisticRegression,NStage,0.049909724013412246
8,LogisticRegression,MStage,0.19693061645602314
8,LogisticRegression,DTT,0.02211761671395405
8,LogisticRegression,Surgery,0.1087825638380193
8,LogisticRegression,Chemotherapy,0.05055455248903773
8,LogisticRegression,Radiation,0.0
9,RandomForest,Age,0.011970999831394375
9,RandomForest,Sex,0.018434215702804506
9,RandomForest,Race,0.005395380205698943
9,RandomForest,Marital,0.0070252346428371845
9,RandomForest,Hist,0.010060136008542789
9,RandomForest,Laterality,0.0060698027314113
9,RandomForest,Site,0.004608553925701285
9,RandomForest,Grade,0.022649356488506776
9,RandomForest,TumorSize,0.01871522508851794
9,RandomForest,TStage,0.01174619232282359
9,RandomForest,NStage,0.0386668914741752
9,RandomForest,MStage,0.13943685719103002
9,RandomForest,DTT,0.0378238633170348
9,RandomForest,Surgery,0.1789467768223458
9,RandomForest,Chemotherapy,0.051424717585567326
9,RandomForest,Radiation,0.02753891979992132
9,XGBoost,Age,0.013355287230150122
9,XGBoost,Sex,0.012440541529454868
9,XGBoost,Race,0.004085864129771959
9,XGBoost,Marital,0.0
9,XGBoost,Hist,0.016282473472374773
9,XGBoost,Laterality,0.0007927796072693245
9,XGBoost,Site,0.0038419319429199047
9,XGBoost,Grade,0.012501524576167834
9,XGBoost,TumorSize,0.026832540553726074
9,XGBoost,TStage,0.01061105012806456
9,XGBoost,NStage,0.03896816684961582
9,XGBoost,MStage,0.15312843029637743
9,XGBoost,DTT,0.03707769240151246
9,XGBoost,Surgery,0.14007805829979253
9,XGBoost,Chemotherapy,0.06031223319917048
9,XGBoost,Radiation,0.02536894743261375
9,LogisticRegression,Age,0.0
9,LogisticRegression,Sex,0.013140699869319244
9,LogisticRegression,Race,0.004210832002323317
9,LogisticRegression,Marital,0.005372440830550406
9,LogisticRegression,Hist,0.006025845796428204
9,LogisticRegression,Laterality,0.0
9,LogisticRegression,Site,0.0020328154493974068
9,LogisticRegression,Grade,0.002758820967039573
9,LogisticRegression,TumorSize,0.019093945113982963
9,LogisticRegression,TStage,0.005299840278786273
9,LogisticRegression,NStage,0.0388412951938436
9,LogisticRegression,MStage,0.19384347321039616
9,LogisticRegression,DTT,0.01575431973283008
9,LogisticRegression,Surgery,0.10178597357339908
9,LogisticRegression,Chemotherapy,0.06287207782779146
9,LogisticRegression,Radiation,0.0
10,RandomForest,Age,0.014489311163895631
10,RandomForest,Sex,0.013420427553444234
10,RandomForest,Race,0.0029691211401426045
10,RandomForest,Marital,0.0011282660332542012
10,RandomForest,Hist,0.003622327790974004
10,RandomForest,Laterality,0.0
10,RandomForest,Site,0.0020783847980998037
10,RandomForest,Grade,0.01169833729216153
10,RandomForest,TumorSize,0.015617577197149643
10,RandomForest,TStage,0.011104513064133029
10,RandomForest,NStage,0.0399643705463183
10,RandomForest,MStage,0.145605700712589
10,RandomForest,DTT,0.0389548693586699
10,RandomForest,Surgery,0.19507125890736343
10,RandomForest,Chemotherapy,0.04750593824228023
10,RandomForest,Radiation,0.024109263657957167
10,XGBoost,Age,0.02571780870177933
10,XGBoost,Sex,0.013211203100229246
10,XGBoost,Race,0.009394633315718624
10,XGBoost,Marital,0.0008220304151255446
10,XGBoost,Hist,0.01608830955316794
10,XGBoost,Laterality,0.0006458810404557783
10,XGBoost,Site,0.0012917620809114615
10,XGBoost,Grade,0.020022312254125044
10,XGBoost,TumorSize,0.0287710645293877
10,XGBoost,TStage,0.01808466913275818
10,XGBoost,NStage,0.03957489284246379
10,XGBoost,MStage,0.1526040749222004
10,XGBoost,DTT,0.035523457225060305
10,XGBoost,Surgery,0.1405672009864362
10,XGBoost,Chemotherapy,0.06024308613704413
10,XGBoost,Radiation,0.009629499148611487
10,LogisticRegression,Age,0.005326680601442868
10,LogisticRegression,Sex,0.018137684579596622
10,LogisticRegression,Race,0.006068370305441195
10,LogisticRegression,Marital,0.0024947744589034837
10,LogisticRegression,Hist,0.012608724967972431
10,LogisticRegression,Laterality,0.0016856584181779764
10,LogisticRegression,Site,0.0013485267345424027
10,LogisticRegression,Grade,0.0026970534690849146
10,LogisticRegression,TumorSize,0.02359921785449385
10,LogisticRegression,TStage,0.014698941406513271
10,LogisticRegression,NStage,0.041399770750455006
10,LogisticRegression,MStage,0.19877284067156661
10,LogisticRegression,DTT,0.021711280426134443
10,LogisticRegression,Surgery,0.09925156766232911
10,LogisticRegression,Chemotherapy,0.05893061829950766
10,LogisticRegression,Radiation,0.0
