Iteration,Model,Feature,RelativeImportance
3,XGBoost,Site,0.005439620215606426
3,XGBoost,Grade,0.026209079220650498
3,XGBoost,TumorSize,0.011274849174166596
3,XGBoost,TStage,0.016714469389773317
3,XGBoost,NStage,0.033725645336761756
3,XGBoost,MStage,0.020176045890613968
3,XGBoost,DTT,0.006131935515774704
3,XGBoost,Surgery,0.03669271090891108
3,XGBoost,Chemotherapy,0.0
3,XGBoost,Radiation,0.020769459005043924
3,LogisticRegression,Age,0.10598828379257967
3,LogisticRegression,Sex,0.022130614016055657
3,LogisticRegression,Race,0.0
3,LogisticRegression,Marital,0.011933174224343826
3,LogisticRegression,Hist,0.0019527012367110165
3,LogisticRegression,Laterality,0.0
3,LogisticRegression,Site,0.0
3,LogisticRegression,Grade,0.007268387936646033
3,LogisticRegression,TumorSize,0.009763506183554115
3,LogisticRegression,TStage,0.013668908656975662
3,LogisticRegression,NStage,0.03688435669342593
3,LogisticRegression,MStage,0.016597960512041782
3,LogisticRegression,DTT,0.009655022781514765
3,LogisticRegression,Surgery,0.021371230201779088
3,LogisticRegression,Chemotherapy,0.0
3,LogisticRegression,Radiation,0.015296159687567987
4,RandomForest,Age,0.127209302325581
4,RandomForest,Sex,0.009418604651163127
4,RandomForest,Race,0.0
4,RandomForest,Marital,0.017906976744186183
4,RandomForest,Hist,0.01965116279069799
4,RandomForest,Laterality,0.0
4,RandomForest,Site,0.0010465116279071872
4,RandomForest,Grade,0.013488372093023544
4,RandomForest,TumorSize,0.0
4,RandomForest,TStage,0.002558139534883889
4,RandomForest,NStage,0.007558139534883856
4,RandomForest,MStage,0.003372093023256319
4,RandomForest,DTT,0.003488372093023611
4,RandomForest,Surgery,0.011279069767442052
4,RandomForest,Chemotherapy,0.002674418604651354
4,RandomForest,Radiation,0.0005813953488376725
4,XGBoost,Age,0.11218491581149757
4,XGBoost,Sex,0.015442861412772551
4,XGBoost,Race,0.00408488592208794
4,XGBoost,Marital,0.02520673508020317
4,XGBoost,Hist,0.01643917505230619
4,XGBoost,Laterality,0.0
4,XGBoost,Site,0.0018929959151138798
4,XGBoost,Grade,0.026800836903457165
4,XGBoost,TumorSize,0.013649496861611918
4,XGBoost,TStage,0.014546179137192012
4,XGBoost,NStage,0.03387466374414646
4,XGBoost,MStage,0.015841386868586126
4,XGBoost,DTT,0.00946497957557014
4,XGBoost,Surgery,0.03277871874065943
4,XGBoost,Chemotherapy,0.0011955763674401263
4,XGBoost,Radiation,0.008468665936036504
4,LogisticRegression,Age,0.10058277573926158
4,LogisticRegression,Sex,0.022447658104899706
4,LogisticRegression,Race,0.0
4,LogisticRegression,Marital,0.03064968702784371
4,LogisticRegression,Hist,0.003777250161882116
4,LogisticRegression,Laterality,0.003561407295489128
4,LogisticRegression,Site,0.0043168573278653906
4,LogisticRegression,Grade,0.009497086121303858
4,LogisticRegression,TumorSize,0.007770343190157541
4,LogisticRegression,TStage,0.013382257716382469
4,LogisticRegression,NStage,0.03680120872005175
4,LogisticRegression,MStage,0.015864450679905207
4,LogisticRegression,DTT,0.0023742715303259245
4,LogisticRegression,Surgery,0.015864450679905048
4,LogisticRegression,Chemotherapy,0.0
4,LogisticRegression,Radiation,0.009389164688107203
5,RandomForest,Age,0.12378814164710703
5,RandomForest,Sex,0.025818961118481247
5,RandomForest,Race,0.00030615368915171435
5,RandomForest,Marital,0.004898459026430772
5,RandomForest,Hist,0.02071639963261519
5,RandomForest,Laterality,0.0
5,RandomForest,Site,0.0
5,RandomForest,Grade,0.0290846004694355
5,RandomForest,TumorSize,0.0
5,RandomForest,TStage,0.009796918052862152
5,RandomForest,NStage,0.021328707010919375
5,RandomForest,MStage,0.007041534850494596
5,RandomForest,DTT,0.014695377079293533
5,RandomForest,Surgery,0.025308704969894857
5,RandomForest,Chemotherapy,0.012348198795795183
5,RandomForest,Radiation,0.020512297173180816
5,XGBoost,Age,0.12274539586102143
5,XGBoost,Sex,0.020410100626542447
5,XGBoost,Race,0.005221188532371454
5,XGBoost,Marital,0.013859882285931156
5,XGBoost,Hist,0.01566356559711408
5,XGBoost,Laterality,0.0
5,XGBoost,Site,0.0
5,XGBoost,Grade,0.03237136890070251
5,XGBoost,TumorSize,0.011296753370039795
5,XGBoost,TStage,0.014049743687108337
5,XGBoost,NStage,0.03958610214543379
5,XGBoost,MStage,0.015283842794759722
5,XGBoost,DTT,0.00977786216062264
5,XGBoost,Surgery,0.04157964685779361
5,XGBoost,Chemotherapy,0.0
5,XGBoost,Radiation,0.02154926903360538
5,LogisticRegression,Age,0.11322707513972281
5,LogisticRegression,Sex,0.026909542537776613
5,LogisticRegression,Race,0.0
5,LogisticRegression,Marital,0.013972262471537662
5,LogisticRegression,Hist,0.007865866280272873
5,LogisticRegression,Laterality,0.0
5,LogisticRegression,Site,0.0
5,LogisticRegression,Grade,0.006830883874973856
5,LogisticRegression,TumorSize,0.013661767749948017
5,LogisticRegression,TStage,0.015110743117366612
5,LogisticRegression,NStage,0.045435727592631
5,LogisticRegression,MStage,0.017284206168494735
5,LogisticRegression,DTT,0.004760919064375512
5,LogisticRegression,Surgery,0.026599047816186817
5,LogisticRegression,Chemotherapy,0.0
5,LogisticRegression,Radiation,0.014282757193127615
6,RandomForest,Age,0.11694639956686513
6,RandomForest,Sex,0.023497563616675637
6,RandomForest,Race,0.00378992961559298
6,RandomForest,Marital,0.011802923659989155
6,RandomForest,Hist,0.020140768814293518
6,RandomForest,Laterality,0.0024905251759610413
6,RandomForest,Site,0.0
6,RandomForest,Grade,0.023714131023281147
6,RandomForest,TumorSize,0.004006497022198169
6,RandomForest,TStage,0.0008662696264212387
6,RandomForest,NStage,0.01678397401191124
6,RandomForest,MStage,0.005197617758527593
6,RandomForest,DTT,0.008337845154304201
6,RandomForest,Surgery,0.017108825121819264
6,RandomForest,Chemotherapy,0.011478072550081292
6,RandomForest,Radiation,0.007688142934488474
6,XGBoost,Age,0.11565324568611335
6,XGBoost,Sex,0.019617912900575123
6,XGBoost,Race,0.002362366474938251
6,XGBoost,Marital,0.006470829909613616
6,XGBoost,Hist,0.02156943303204605
6,XGBoost,Laterality,0.0
6,XGBoost,Site,0.006162695152013048
6,XGBoost,Grade,0.022493837304847757
6,XGBoost,TumorSize,0.011092851273623671
6,XGBoost,TStage,0.009244042728019495
6,XGBoost,NStage,0.03327855382087086
6,XGBoost,MStage,0.015612161051766512
6,XGBoost,DTT,0.0029786359901395405
6,XGBoost,Surgery,0.0316351684470008
6,XGBoost,Chemotherapy,0.0005135579293340766
6,XGBoost,Radiation,0.01253081347575991
6,LogisticRegression,Age,0.09742565468264534
6,LogisticRegression,Sex,0.020639147802929497
6,LogisticRegression,Race,0.0
6,LogisticRegression,Marital,0.014203284509543076
6,LogisticRegression,Hist,0.004549489569463037
6,LogisticRegression,Laterality,0.0
6,LogisticRegression,Site,0.0
6,LogisticRegression,Grade,0.010874389702618793
6,LogisticRegression,TumorSize,0.012982689747003992
6,LogisticRegression,TStage,0.013426542387927296
6,LogisticRegression,NStage,0.037727474478473216
6,LogisticRegression,MStage,0.013648468708388947
6,LogisticRegression,DTT,0.0
6,LogisticRegression,Surgery,0.020417221482467843
6,LogisticRegression,Chemotherapy,0.0
6,LogisticRegression,Radiation,0.009986684420772352
7,RandomForest,Age,0.12062144166747076
7,RandomForest,Sex,0.027501688700183588
7,RandomForest,Race,0.008395252340056085
7,RandomForest,Marital,0.01852745344012367
7,RandomForest,Hist,0.019395927820129347
7,RandomForest,Laterality,0.002219434526681624
7,RandomForest,Site,0.00511434912670079
7,RandomForest,Grade,0.03001061468686677
7,RandomForest,TumorSize,0.014088584386760708
7,RandomForest,TStage,0.007912766573386246
7,RandomForest,NStage,0.024606774100164132
7,RandomForest,MStage,0.007044292193380426
7,RandomForest,DTT,0.01640451606677604
7,RandomForest,Surgery,0.020650390813471153
7,RandomForest,Chemotherapy,0.009939206793399736
7,RandomForest,Radiation,0.02045739650680316
7,XGBoost,Age,0.11673113160765658
7,XGBoost,Sex,0.013488049191708696
7,XGBoost,Race,0.003967073291678862
7,XGBoost,Marital,0.010016860061489377
7,XGBoost,Hist,0.015273232172964205
7,XGBoost,Laterality,0.0
7,XGBoost,Site,0.0003967073291675466
7,XGBoost,Grade,0.025686799563621868
7,XGBoost,TumorSize,0.011603689378160892
7,XGBoost,TStage,0.020331250619854892
7,XGBoost,NStage,0.03828225726470288
7,XGBoost,MStage,0.015273232172964205
7,XGBoost,DTT,0.0016860061489632177
7,XGBoost,Surgery,0.03580283645740339
7,XGBoost,Chemotherapy,0.0034711891302187286
7,XGBoost,Radiation,0.022909848259446235
7,LogisticRegression,Age,0.10312534030273358
7,LogisticRegression,Sex,0.016987912446912452
7,LogisticRegression,Race,0.0
7,LogisticRegression,Marital,0.013394315583142337
7,LogisticRegression,Hist,0.00936513122073334
7,LogisticRegression,Laterality,0.0022868343678534744
7,LogisticRegression,Site,0.0038113906130890704
7,LogisticRegression,Grade,0.009256234346073942
7,LogisticRegression,TumorSize,0.015245562452357418
7,LogisticRegression,TStage,0.013503212457801894
7,LogisticRegression,NStage,0.03517369051508199
7,LogisticRegression,MStage,0.013503212457802219
7,LogisticRegression,DTT,0.0030491124904711915
7,LogisticRegression,Surgery,0.01960143743874525
7,LogisticRegression,Chemotherapy,0.0
7,LogisticRegression,Radiation,0.01143417183926786
8,RandomForest,Age,0.11839788732394346
8,RandomForest,Sex,0.006932218309859397
8,RandomForest,Race,0.005171654929577682
8,RandomForest,Marital,0.008582746478873485
8,RandomForest,Hist,0.02596830985915505
8,RandomForest,Laterality,0.0038512323943664774
8,RandomForest,Site,0.0
8,RandomForest,Grade,0.0228873239436623
8,RandomForest,TumorSize,0.0
8,RandomForest,TStage,0.004401408450704452
8,RandomForest,NStage,0.016175176056338322
8,RandomForest,MStage,0.002420774647887809
8,RandomForest,DTT,0.007372359154929744
8,RandomForest,Surgery,0.019586267605633957
8,RandomForest,Chemotherapy,0.007812500000000255
8,RandomForest,Radiation,0.012544014084507426
8,XGBoost,Age,0.12410996835443054
8,XGBoost,Sex,0.014734968354430182
8,XGBoost,Race,0.0047468354430379245
8,XGBoost,Marital,0.010284810126582193
8,XGBoost,Hist,0.014833860759493495
8,XGBoost,Laterality,0.0
8,XGBoost,Site,0.005142405063291023
8,XGBoost,Grade,0.026898734177215
8,XGBoost,TumorSize,0.008999208860759438
8,XGBoost,TStage,0.01216376582278482
8,XGBoost,NStage,0.03471123417721514
8,XGBoost,MStage,0.016020569620253233
8,XGBoost,DTT,0.008010284810126469
8,XGBoost,Surgery,0.04015031645569595
8,XGBoost,Chemotherapy,0.0
8,XGBoost,Radiation,0.016020569620252938
8,LogisticRegression,Age,0.11512786279141418
8,LogisticRegression,Sex,0.021156413679778087
8,LogisticRegression,Race,0.0
8,LogisticRegression,Marital,0.020437506418814602
8,LogisticRegression,Hist,0.011810619287254633
8,LogisticRegression,Laterality,0.0
8,LogisticRegression,Site,0.0011297114100853214
8,LogisticRegression,Grade,0.0110917120262913
8,LogisticRegression,TumorSize,0.014891650405668951
8,LogisticRegression,TStage,0.016226763890315268
8,LogisticRegression,NStage,0.03255622881791119
8,LogisticRegression,MStage,0.01982130019513192
8,LogisticRegression,DTT,0.005853959124986991
8,LogisticRegression,Surgery,0.025264455170997076
8,LogisticRegression,Chemotherapy,0.0
8,LogisticRegression,Radiation,0.01591866077847393
9,RandomForest,Age,0.10663008687700035
9,RandomForest,Sex,0.03008687700045733
9,RandomForest,Race,0.008779149519890398
9,RandomForest,Marital,0.02405121170553292
9,RandomForest,Hist,0.0238683127572017
9,RandomForest,Laterality,0.0035665294924555934
9,RandomForest,Site,0.0
9,RandomForest,Grade,0.03237311385459561
9,RandomForest,TumorSize,0.006035665294924819
9,RandomForest,TStage,0.020850480109739493
9,RandomForest,NStage,0.032007315957933304
9,RandomForest,MStage,0.011888431641518283
9,RandomForest,DTT,0.012985825331504377
9,RandomForest,Surgery,0.02898948331047096
9,RandomForest,Chemotherapy,0.018015546410608235
9,RandomForest,Radiation,0.02661179698216755
9,XGBoost,Age,0.10535647629712576
9,XGBoost,Sex,0.01950354609929076
9,XGBoost,Race,0.002892870474057523
9,XGBoost,Marital,0.016983949234789256
9,XGBoost,Hist,0.018943635684957078
9,XGBoost,Laterality,0.0
9,XGBoost,Site,0.0023329600597235623
9,XGBoost,Grade,0.032474804031354707
9,XGBoost,TumorSize,0.010171705860395676
9,XGBoost,TStage,0.022023142963792403
9,XGBoost,NStage,0.043486375513251255
9,XGBoost,MStage,0.022116461366181374
9,XGBoost,DTT,0.007092198581560213
9,XGBoost,Surgery,0.04339305711086229
9,XGBoost,Chemotherapy,0.005505785740947996
9,XGBoost,Radiation,0.02192982456140357
9,LogisticRegression,Age,0.09227423363711681
9,LogisticRegression,Sex,0.022162386081192816
9,LogisticRegression,Race,0.0
9,LogisticRegression,Marital,0.013256006628003263
9,LogisticRegression,Hist,0.011184755592377783
9,LogisticRegression,Laterality,0.0011391880695939605
9,LogisticRegression,Site,0.0
9,LogisticRegression,Grade,0.010770505385252593
9,LogisticRegression,TumorSize,0.017502071251035676
9,LogisticRegression,TStage,0.016155758077878966
9,LogisticRegression,NStage,0.0440140845070422
9,LogisticRegression,MStage,0.021541010770505343
9,LogisticRegression,DTT,0.008388566694283376
9,LogisticRegression,Surgery,0.02734051367025675
9,LogisticRegression,Chemotherapy,0.0
9,LogisticRegression,Radiation,0.019780447390223752
10,RandomForest,Age,0.11682623752291675
10,RandomForest,Sex,0.007639030352414246
10,RandomForest,Race,0.010490935017315411
10,RandomForest,Marital,0.01568547565695686
10,RandomForest,Hist,0.022713383581177717
10,RandomForest,Laterality,0.0
10,RandomForest,Site,0.0005092686901613339
10,RandomForest,Grade,0.021491138724791397
10,RandomForest,TumorSize,0.0039722957832555835
10,RandomForest,TStage,0.005398248115706014
10,RandomForest,NStage,0.025056019555918
10,RandomForest,MStage,0.010083520065186737
10,RandomForest,DTT,0.019861478916276553
10,RandomForest,Surgery,0.022917091057242128
10,RandomForest,Chemotherapy,0.014361377062538332
10,RandomForest,Radiation,0.019963332654308608
10,XGBoost,Age,0.11292543773362199
10,XGBoost,Sex,0.014361597481801946
10,XGBoost,Race,0.004623253983867715
10,XGBoost,Marital,0.013181192209325262
10,XGBoost,Hist,0.015640369860318686
10,XGBoost,Laterality,0.003049380287231841
10,XGBoost,Site,0.0043281526657485804
10,XGBoost,Grade,0.02823135943340539
10,XGBoost,TumorSize,0.01514853433012003
10,XGBoost,TStage,0.017607711981113456
10,XGBoost,NStage,0.031477473932716896
10,XGBoost,MStage,0.014656698799921375
10,XGBoost,DTT,0.008853039543576682
10,XGBoost,Surgery,0.036199095022624514
10,XGBoost,Chemotherapy,0.0035412158174307896
10,XGBoost,Radiation,0.016525673814676383
10,LogisticRegression,Age,0.10333114179268034
10,LogisticRegression,Sex,0.01183431952662723
10,LogisticRegression,Race,0.0
10,LogisticRegression,Marital,0.018628095551172265
10,LogisticRegression,Hist,0.007889546351084494
10,LogisticRegression,Laterality,0.0003287310979617723
10,LogisticRegression,Site,0.0
10,LogisticRegression,Grade,0.00986193293885578
10,LogisticRegression,TumorSize,0.008547008547008364
10,LogisticRegression,TStage,0.012491781722550775
10,LogisticRegression,NStage,0.03889984659215421
10,LogisticRegression,MStage,0.013368397983782277
10,LogisticRegression,DTT,0.008437431514354549
10,LogisticRegression,Surgery,0.018080210387902373
10,LogisticRegression,Chemotherapy,0.0
10,LogisticRegression,Radiation,0.013477975016436255
